sex,provinces,rates,year,total,quarter
Both sexes,48 Bizkaia,Activity rate,2018,55.51,1
Both sexes,48 Bizkaia,Unemployment rate,2018,11.47,4
Both sexes,48 Bizkaia,Unemployment rate,2018,10.88,3
Both sexes,48 Bizkaia,Unemployment rate,2018,11.63,2
Both sexes,48 Bizkaia,Unemployment rate,2018,12.61,1
Both sexes,48 Bizkaia,Employment rate,2018,49.77,4
Both sexes,48 Bizkaia,Employment rate,2018,49.27,3
Both sexes,48 Bizkaia,Employment rate,2018,49.4,2
Both sexes,48 Bizkaia,Employment rate,2018,48.51,1
Both sexes,09 Burgos,Activity rate,2018,58.24,4
Both sexes,09 Burgos,Activity rate,2018,57.88,3
Both sexes,09 Burgos,Activity rate,2018,58.94,2
Both sexes,09 Burgos,Activity rate,2018,57.65,1
Both sexes,09 Burgos,Unemployment rate,2018,10.96,4
Both sexes,09 Burgos,Unemployment rate,2018,10.14,3
Both sexes,09 Burgos,Unemployment rate,2018,8.92,2
Both sexes,09 Burgos,Unemployment rate,2018,11.54,1
Both sexes,09 Burgos,Employment rate,2018,51.86,4
Both sexes,09 Burgos,Employment rate,2018,52.01,3
Both sexes,09 Burgos,Employment rate,2018,53.68,2
Both sexes,09 Burgos,Employment rate,2018,51,1
Both sexes,10 Cáceres,Activity rate,2018,53.42,4
Both sexes,10 Cáceres,Activity rate,2018,54.98,3
Both sexes,10 Cáceres,Activity rate,2018,54.51,2
Both sexes,10 Cáceres,Activity rate,2018,53.71,1
Both sexes,10 Cáceres,Unemployment rate,2018,21.3,4
Both sexes,10 Cáceres,Unemployment rate,2018,19.37,3
Both sexes,10 Cáceres,Unemployment rate,2018,20.06,2
Both sexes,10 Cáceres,Unemployment rate,2018,21.2,1
Both sexes,10 Cáceres,Employment rate,2018,42.04,4
Both sexes,10 Cáceres,Employment rate,2018,44.33,3
Both sexes,10 Cáceres,Employment rate,2018,43.57,2
Both sexes,10 Cáceres,Employment rate,2018,42.32,1
Both sexes,11 Cádiz,Activity rate,2018,54.3,4
Both sexes,11 Cádiz,Activity rate,2018,54.82,3
Both sexes,11 Cádiz,Activity rate,2018,55.41,2
Both sexes,11 Cádiz,Activity rate,2018,54.47,1
Both sexes,11 Cádiz,Unemployment rate,2018,27.35,4
Both sexes,11 Cádiz,Unemployment rate,2018,24.72,3
Both sexes,11 Cádiz,Unemployment rate,2018,26.86,2
Both sexes,11 Cádiz,Unemployment rate,2018,31.25,1
Both sexes,11 Cádiz,Employment rate,2018,39.45,4
Both sexes,11 Cádiz,Employment rate,2018,41.27,3
Both sexes,11 Cádiz,Employment rate,2018,40.53,2
Both sexes,11 Cádiz,Employment rate,2018,37.45,1
Both sexes,39 Cantabria,Activity rate,2018,54.29,4
Both sexes,39 Cantabria,Activity rate,2018,55.1,3
Both sexes,39 Cantabria,Activity rate,2018,55.15,2
Both sexes,39 Cantabria,Activity rate,2018,54.72,1
Both sexes,39 Cantabria,Unemployment rate,2018,9.68,4
Both sexes,39 Cantabria,Unemployment rate,2018,8.99,3
Both sexes,39 Cantabria,Unemployment rate,2018,11.57,2
Both sexes,39 Cantabria,Unemployment rate,2018,12.46,1
Both sexes,39 Cantabria,Employment rate,2018,49.04,4
Both sexes,39 Cantabria,Employment rate,2018,50.14,3
Both sexes,39 Cantabria,Employment rate,2018,48.77,2
Both sexes,39 Cantabria,Employment rate,2018,47.9,1
Both sexes,12 Castellón/Castelló,Activity rate,2018,57.74,4
Both sexes,12 Castellón/Castelló,Activity rate,2018,57.93,3
Both sexes,12 Castellón/Castelló,Activity rate,2018,58.32,2
Both sexes,12 Castellón/Castelló,Activity rate,2018,57.73,1
Both sexes,12 Castellón/Castelló,Unemployment rate,2018,15.11,4
Both sexes,12 Castellón/Castelló,Unemployment rate,2018,14.49,3
Both sexes,12 Castellón/Castelló,Unemployment rate,2018,15.68,2
Both sexes,12 Castellón/Castelló,Unemployment rate,2018,16.82,1
Both sexes,12 Castellón/Castelló,Employment rate,2018,49.02,4
Both sexes,12 Castellón/Castelló,Employment rate,2018,49.53,3
Both sexes,12 Castellón/Castelló,Employment rate,2018,49.17,2
Both sexes,12 Castellón/Castelló,Employment rate,2018,48.02,1
Both sexes,13 Ciudad Real,Activity rate,2018,54.98,4
Both sexes,13 Ciudad Real,Activity rate,2018,54.29,3
Both sexes,13 Ciudad Real,Activity rate,2018,54.99,2
Both sexes,13 Ciudad Real,Activity rate,2018,56.16,1
Both sexes,13 Ciudad Real,Unemployment rate,2018,16.82,4
Both sexes,13 Ciudad Real,Unemployment rate,2018,18.75,3
Both sexes,13 Ciudad Real,Unemployment rate,2018,21.87,2
Both sexes,13 Ciudad Real,Unemployment rate,2018,23.01,1
Both sexes,13 Ciudad Real,Employment rate,2018,45.73,4
Both sexes,13 Ciudad Real,Employment rate,2018,44.12,3
Both sexes,13 Ciudad Real,Employment rate,2018,42.96,2
Both sexes,13 Ciudad Real,Employment rate,2018,43.24,1
Both sexes,14 Córdoba,Activity rate,2018,55.79,4
Both sexes,14 Córdoba,Activity rate,2018,55.83,3
Both sexes,14 Córdoba,Activity rate,2018,57.53,2
Both sexes,14 Córdoba,Activity rate,2018,57.03,1
Both sexes,14 Córdoba,Unemployment rate,2018,22.47,4
Both sexes,14 Córdoba,Unemployment rate,2018,25.4,3
Both sexes,14 Córdoba,Unemployment rate,2018,25.63,2
Both sexes,14 Córdoba,Unemployment rate,2018,25.45,1
Both sexes,14 Córdoba,Employment rate,2018,43.26,4
Both sexes,14 Córdoba,Employment rate,2018,41.65,3
Both sexes,14 Córdoba,Employment rate,2018,42.78,2
Both sexes,14 Córdoba,Employment rate,2018,42.51,1
Both sexes,15 Coruña. A,Activity rate,2018,54.51,4
Both sexes,15 Coruña. A,Activity rate,2018,55.2,3
Both sexes,15 Coruña. A,Activity rate,2018,55.1,2
Both sexes,15 Coruña. A,Activity rate,2018,54.33,1
Both sexes,15 Coruña. A,Unemployment rate,2018,10.7,4
Both sexes,15 Coruña. A,Unemployment rate,2018,10.9,3
Both sexes,15 Coruña. A,Unemployment rate,2018,13.44,2
Both sexes,15 Coruña. A,Unemployment rate,2018,13.88,1
Both sexes,15 Coruña. A,Employment rate,2018,48.68,4
Both sexes,15 Coruña. A,Employment rate,2018,49.18,3
Both sexes,15 Coruña. A,Employment rate,2018,47.7,2
Both sexes,15 Coruña. A,Employment rate,2018,46.79,1
Both sexes,16 Cuenca,Activity rate,2018,57.33,4
Both sexes,16 Cuenca,Activity rate,2018,54.85,3
Both sexes,16 Cuenca,Activity rate,2018,54.57,2
Both sexes,16 Cuenca,Activity rate,2018,54,1
Both sexes,16 Cuenca,Unemployment rate,2018,13.69,4
Both sexes,16 Cuenca,Unemployment rate,2018,16.5,3
Both sexes,16 Cuenca,Unemployment rate,2018,16.2,2
Both sexes,16 Cuenca,Unemployment rate,2018,15.21,1
Both sexes,16 Cuenca,Employment rate,2018,49.48,4
Both sexes,16 Cuenca,Employment rate,2018,45.8,3
Both sexes,16 Cuenca,Employment rate,2018,45.73,2
Both sexes,16 Cuenca,Employment rate,2018,45.79,1
Both sexes,20 Gipuzkoa,Activity rate,2018,55.73,4
Both sexes,20 Gipuzkoa,Activity rate,2018,55.74,3
Both sexes,20 Gipuzkoa,Activity rate,2018,57.64,2
Both sexes,20 Gipuzkoa,Activity rate,2018,56.76,1
Both sexes,20 Gipuzkoa,Unemployment rate,2018,7.56,4
Both sexes,20 Gipuzkoa,Unemployment rate,2018,7.75,3
Both sexes,20 Gipuzkoa,Unemployment rate,2018,7.55,2
Both sexes,20 Gipuzkoa,Unemployment rate,2018,7.93,1
Both sexes,20 Gipuzkoa,Employment rate,2018,51.52,4
Both sexes,20 Gipuzkoa,Employment rate,2018,51.42,3
Both sexes,20 Gipuzkoa,Employment rate,2018,53.29,2
Both sexes,20 Gipuzkoa,Employment rate,2018,52.26,1
Both sexes,17 Girona,Activity rate,2018,62.19,4
Both sexes,17 Girona,Activity rate,2018,63.61,3
Both sexes,17 Girona,Activity rate,2018,63.27,2
Both sexes,17 Girona,Activity rate,2018,60.45,1
Both sexes,17 Girona,Unemployment rate,2018,10.8,4
Both sexes,17 Girona,Unemployment rate,2018,8.94,3
Both sexes,17 Girona,Unemployment rate,2018,11.8,2
Both sexes,17 Girona,Unemployment rate,2018,14.05,1
Both sexes,17 Girona,Employment rate,2018,55.47,4
Both sexes,17 Girona,Employment rate,2018,57.92,3
Both sexes,17 Girona,Employment rate,2018,55.81,2
Both sexes,17 Girona,Employment rate,2018,51.96,1
Both sexes,18 Granada,Activity rate,2018,55.98,4
Both sexes,18 Granada,Activity rate,2018,57.79,3
Both sexes,18 Granada,Activity rate,2018,56.34,2
Both sexes,18 Granada,Activity rate,2018,57.53,1
Both sexes,18 Granada,Unemployment rate,2018,22.44,4
Both sexes,18 Granada,Unemployment rate,2018,24.53,3
Both sexes,18 Granada,Unemployment rate,2018,23.81,2
Both sexes,18 Granada,Unemployment rate,2018,25.21,1
Both sexes,18 Granada,Employment rate,2018,43.42,4
Both sexes,18 Granada,Employment rate,2018,43.62,3
Both sexes,18 Granada,Employment rate,2018,42.93,2
Both sexes,18 Granada,Employment rate,2018,43.03,1
Both sexes,19 Guadalajara,Activity rate,2018,67.85,4
Both sexes,19 Guadalajara,Activity rate,2018,67.03,3
Both sexes,19 Guadalajara,Activity rate,2018,65.72,2
Both sexes,19 Guadalajara,Activity rate,2018,64.63,1
Both sexes,19 Guadalajara,Unemployment rate,2018,11.69,4
Both sexes,19 Guadalajara,Unemployment rate,2018,10.19,3
Both sexes,19 Guadalajara,Unemployment rate,2018,10.99,2
Both sexes,19 Guadalajara,Unemployment rate,2018,12.92,1
Both sexes,19 Guadalajara,Employment rate,2018,59.92,4
Both sexes,19 Guadalajara,Employment rate,2018,60.2,3
Both sexes,19 Guadalajara,Employment rate,2018,58.49,2
Both sexes,19 Guadalajara,Employment rate,2018,56.28,1
Both sexes,21 Huelva,Activity rate,2018,54.57,4
Both sexes,21 Huelva,Activity rate,2018,55.36,3
Both sexes,21 Huelva,Activity rate,2018,56.04,2
Both sexes,21 Huelva,Activity rate,2018,56.46,1
Both sexes,21 Huelva,Unemployment rate,2018,22.79,4
Both sexes,21 Huelva,Unemployment rate,2018,25.98,3
Both sexes,21 Huelva,Unemployment rate,2018,20.91,2
Both sexes,21 Huelva,Unemployment rate,2018,21.99,1
Both sexes,21 Huelva,Employment rate,2018,42.13,4
Both sexes,21 Huelva,Employment rate,2018,40.98,3
Both sexes,21 Huelva,Employment rate,2018,44.32,2
Both sexes,21 Huelva,Employment rate,2018,44.05,1
Both sexes,22 Huesca,Activity rate,2018,57.62,4
Both sexes,22 Huesca,Activity rate,2018,59.12,3
Both sexes,22 Huesca,Activity rate,2018,57.85,2
Both sexes,22 Huesca,Activity rate,2018,57.22,1
Both sexes,22 Huesca,Unemployment rate,2018,9.94,4
Both sexes,22 Huesca,Unemployment rate,2018,8.28,3
Both sexes,22 Huesca,Unemployment rate,2018,9.99,2
Both sexes,22 Huesca,Unemployment rate,2018,9.83,1
Both sexes,22 Huesca,Employment rate,2018,51.89,4
Both sexes,22 Huesca,Employment rate,2018,54.22,3
Both sexes,22 Huesca,Employment rate,2018,52.07,2
Both sexes,22 Huesca,Employment rate,2018,51.59,1
Both sexes,23 Jaén,Activity rate,2018,52.81,4
Both sexes,23 Jaén,Activity rate,2018,51.95,3
Both sexes,23 Jaén,Activity rate,2018,52.84,2
Both sexes,23 Jaén,Activity rate,2018,53.98,1
Both sexes,23 Jaén,Unemployment rate,2018,21.7,4
Both sexes,23 Jaén,Unemployment rate,2018,23.18,3
Both sexes,23 Jaén,Unemployment rate,2018,24.7,2
Both sexes,23 Jaén,Unemployment rate,2018,22.47,1
Both sexes,23 Jaén,Employment rate,2018,41.35,4
Both sexes,23 Jaén,Employment rate,2018,39.91,3
Both sexes,23 Jaén,Employment rate,2018,39.79,2
Both sexes,23 Jaén,Employment rate,2018,41.85,1
Both sexes,24 León,Activity rate,2018,50.5,4
Both sexes,24 León,Activity rate,2018,50.8,3
Both sexes,24 León,Activity rate,2018,50.06,2
Both sexes,24 León,Activity rate,2018,50.11,1
Both sexes,24 León,Unemployment rate,2018,10.66,4
Both sexes,24 León,Unemployment rate,2018,10.1,3
Both sexes,24 León,Unemployment rate,2018,11.42,2
Both sexes,24 León,Unemployment rate,2018,14.88,1
Both sexes,24 León,Employment rate,2018,45.12,4
Both sexes,24 León,Employment rate,2018,45.67,3
Both sexes,24 León,Employment rate,2018,44.34,2
Both sexes,24 León,Employment rate,2018,42.65,1
Both sexes,25 Lleida,Activity rate,2018,62.61,4
Both sexes,25 Lleida,Activity rate,2018,59.31,3
Both sexes,25 Lleida,Activity rate,2018,59.18,2
Both sexes,25 Lleida,Activity rate,2018,57.97,1
Both sexes,25 Lleida,Unemployment rate,2018,12.21,4
Both sexes,25 Lleida,Unemployment rate,2018,8.61,3
Both sexes,25 Lleida,Unemployment rate,2018,10.81,2
Both sexes,25 Lleida,Unemployment rate,2018,10.55,1
Both sexes,25 Lleida,Employment rate,2018,54.96,4
Both sexes,25 Lleida,Employment rate,2018,54.2,3
Both sexes,25 Lleida,Employment rate,2018,52.78,2
Both sexes,25 Lleida,Employment rate,2018,51.85,1
Both sexes,27 Lugo,Activity rate,2018,52.01,4
Both sexes,27 Lugo,Activity rate,2018,52.03,3
Both sexes,27 Lugo,Activity rate,2018,51.62,2
Both sexes,27 Lugo,Activity rate,2018,51.11,1
Both sexes,27 Lugo,Unemployment rate,2018,9.16,4
Both sexes,27 Lugo,Unemployment rate,2018,8.34,3
Both sexes,27 Lugo,Unemployment rate,2018,9.58,2
Both sexes,27 Lugo,Unemployment rate,2018,9.67,1
Both sexes,27 Lugo,Employment rate,2018,47.24,4
Both sexes,27 Lugo,Employment rate,2018,47.69,3
Both sexes,27 Lugo,Employment rate,2018,46.67,2
Both sexes,27 Lugo,Employment rate,2018,46.17,1
Both sexes,28 Madrid,Activity rate,2018,62.94,4
Both sexes,28 Madrid,Activity rate,2018,62.53,3
Both sexes,28 Madrid,Activity rate,2018,62.84,2
Both sexes,28 Madrid,Activity rate,2018,63.27,1
Both sexes,28 Madrid,Unemployment rate,2018,11.54,4
Both sexes,28 Madrid,Unemployment rate,2018,11.86,3
Both sexes,28 Madrid,Unemployment rate,2018,12.08,2
Both sexes,28 Madrid,Unemployment rate,2018,13.4,1
Both sexes,28 Madrid,Employment rate,2018,55.68,4
Both sexes,28 Madrid,Employment rate,2018,55.11,3
Both sexes,28 Madrid,Employment rate,2018,55.25,2
Both sexes,28 Madrid,Employment rate,2018,54.79,1
Both sexes,29 Málaga,Activity rate,2018,56.78,4
Both sexes,29 Málaga,Activity rate,2018,57.31,3
Both sexes,29 Málaga,Activity rate,2018,58.01,2
Both sexes,29 Málaga,Activity rate,2018,56.15,1
Both sexes,29 Málaga,Unemployment rate,2018,16.56,4
Both sexes,29 Málaga,Unemployment rate,2018,17.88,3
Both sexes,29 Málaga,Unemployment rate,2018,20.21,2
Both sexes,29 Málaga,Unemployment rate,2018,22.11,1
Both sexes,29 Málaga,Employment rate,2018,47.38,4
Both sexes,29 Málaga,Employment rate,2018,47.06,3
Both sexes,29 Málaga,Employment rate,2018,46.29,2
Both sexes,29 Málaga,Employment rate,2018,43.74,1
Both sexes,30 Murcia,Activity rate,2018,59.56,4
Both sexes,30 Murcia,Activity rate,2018,59.25,3
Both sexes,30 Murcia,Activity rate,2018,59.51,2
Both sexes,30 Murcia,Activity rate,2018,58.93,1
Both sexes,30 Murcia,Unemployment rate,2018,15.83,4
Both sexes,30 Murcia,Unemployment rate,2018,16.33,3
Both sexes,30 Murcia,Unemployment rate,2018,16.29,2
Both sexes,30 Murcia,Unemployment rate,2018,18.6,1
Both sexes,30 Murcia,Employment rate,2018,50.14,4
Both sexes,30 Murcia,Employment rate,2018,49.57,3
Both sexes,30 Murcia,Employment rate,2018,49.81,2
Both sexes,30 Murcia,Employment rate,2018,47.97,1
Both sexes,31 Navarra,Activity rate,2018,59.33,4
Both sexes,31 Navarra,Activity rate,2018,59.12,3
Both sexes,31 Navarra,Activity rate,2018,59.52,2
Both sexes,31 Navarra,Activity rate,2018,58.4,1
Both sexes,31 Navarra,Unemployment rate,2018,9.99,4
Both sexes,31 Navarra,Unemployment rate,2018,9.65,3
Both sexes,31 Navarra,Unemployment rate,2018,9.93,2
Both sexes,31 Navarra,Unemployment rate,2018,10.54,1
Both sexes,31 Navarra,Employment rate,2018,53.4,4
Both sexes,31 Navarra,Employment rate,2018,53.42,3
Both sexes,31 Navarra,Employment rate,2018,53.61,2
Both sexes,31 Navarra,Employment rate,2018,52.25,1
Both sexes,32 Ourense,Activity rate,2018,47.72,4
Both sexes,32 Ourense,Activity rate,2018,48.09,3
Both sexes,32 Ourense,Activity rate,2018,48.32,2
Both sexes,32 Ourense,Activity rate,2018,47.83,1
Both sexes,32 Ourense,Unemployment rate,2018,13.12,4
Both sexes,32 Ourense,Unemployment rate,2018,14.25,3
Both sexes,32 Ourense,Unemployment rate,2018,13.36,2
Both sexes,32 Ourense,Unemployment rate,2018,14.27,1
Both sexes,32 Ourense,Employment rate,2018,41.46,4
Both sexes,32 Ourense,Employment rate,2018,41.24,3
Both sexes,32 Ourense,Employment rate,2018,41.87,2
Both sexes,32 Ourense,Employment rate,2018,41,1
Both sexes,34 Palencia,Activity rate,2018,52.59,4
Both sexes,34 Palencia,Activity rate,2018,53.46,3
Both sexes,34 Palencia,Activity rate,2018,54.03,2
Both sexes,34 Palencia,Activity rate,2018,54.02,1
Both sexes,34 Palencia,Unemployment rate,2018,15,4
Both sexes,34 Palencia,Unemployment rate,2018,11.52,3
Both sexes,34 Palencia,Unemployment rate,2018,9.12,2
Both sexes,34 Palencia,Unemployment rate,2018,12.44,1
Both sexes,34 Palencia,Employment rate,2018,44.7,4
Both sexes,34 Palencia,Employment rate,2018,47.31,3
Both sexes,34 Palencia,Employment rate,2018,49.1,2
Both sexes,34 Palencia,Employment rate,2018,47.29,1
Both sexes,35 Palmas. Las,Activity rate,2018,61.18,4
Both sexes,35 Palmas. Las,Activity rate,2018,62.01,3
Both sexes,35 Palmas. Las,Activity rate,2018,60.37,2
Both sexes,35 Palmas. Las,Activity rate,2018,60.9,1
Both sexes,35 Palmas. Las,Unemployment rate,2018,20.53,4
Both sexes,35 Palmas. Las,Unemployment rate,2018,19.75,3
Both sexes,35 Palmas. Las,Unemployment rate,2018,19.73,2
Both sexes,35 Palmas. Las,Unemployment rate,2018,20.93,1
Both sexes,35 Palmas. Las,Employment rate,2018,48.62,4
Both sexes,35 Palmas. Las,Employment rate,2018,49.76,3
Both sexes,35 Palmas. Las,Employment rate,2018,48.46,2
Both sexes,35 Palmas. Las,Employment rate,2018,48.15,1
Both sexes,36 Pontevedra,Activity rate,2018,53.29,4
Both sexes,36 Pontevedra,Activity rate,2018,53.94,3
Both sexes,36 Pontevedra,Activity rate,2018,54.3,2
Both sexes,36 Pontevedra,Activity rate,2018,53.73,1
Both sexes,36 Pontevedra,Unemployment rate,2018,14.38,4
Both sexes,36 Pontevedra,Unemployment rate,2018,14.65,3
Both sexes,36 Pontevedra,Unemployment rate,2018,16.38,2
Both sexes,36 Pontevedra,Unemployment rate,2018,18.66,1
Both sexes,36 Pontevedra,Employment rate,2018,45.63,4
Both sexes,36 Pontevedra,Employment rate,2018,46.03,3
Both sexes,36 Pontevedra,Employment rate,2018,45.4,2
Both sexes,36 Pontevedra,Employment rate,2018,43.71,1
Both sexes,26 Rioja. La,Activity rate,2018,59.31,4
Both sexes,26 Rioja. La,Activity rate,2018,59.58,3
Both sexes,26 Rioja. La,Activity rate,2018,59.41,2
Both sexes,26 Rioja. La,Activity rate,2018,58.31,1
Both sexes,26 Rioja. La,Unemployment rate,2018,10.3,4
Both sexes,26 Rioja. La,Unemployment rate,2018,9.6,3
Both sexes,26 Rioja. La,Unemployment rate,2018,10.68,2
Both sexes,26 Rioja. La,Unemployment rate,2018,11.03,1
Both sexes,26 Rioja. La,Employment rate,2018,53.2,4
Both sexes,26 Rioja. La,Employment rate,2018,53.86,3
Both sexes,26 Rioja. La,Employment rate,2018,53.07,2
Both sexes,26 Rioja. La,Employment rate,2018,51.87,1
Both sexes,37 Salamanca,Activity rate,2018,52.78,4
Both sexes,37 Salamanca,Activity rate,2018,54.42,3
Both sexes,37 Salamanca,Activity rate,2018,54,2
Both sexes,37 Salamanca,Activity rate,2018,53.15,1
Both sexes,37 Salamanca,Unemployment rate,2018,12.18,4
