sex,provinces,rates,year,total,quarter
Both sexes,05 Ávila,Activity rate,2009,52.99,1
Both sexes,05 Ávila,Unemployment rate,2009,21.07,4
Both sexes,05 Ávila,Unemployment rate,2009,20.11,3
Both sexes,05 Ávila,Unemployment rate,2009,16.79,2
Both sexes,05 Ávila,Unemployment rate,2009,18.11,1
Both sexes,05 Ávila,Employment rate,2009,40.48,4
Both sexes,05 Ávila,Employment rate,2009,42.44,3
Both sexes,05 Ávila,Employment rate,2009,43.67,2
Both sexes,05 Ávila,Employment rate,2009,43.4,1
Both sexes,06 Badajoz,Activity rate,2009,55.41,4
Both sexes,06 Badajoz,Activity rate,2009,55.32,3
Both sexes,06 Badajoz,Activity rate,2009,55.9,2
Both sexes,06 Badajoz,Activity rate,2009,55.83,1
Both sexes,06 Badajoz,Unemployment rate,2009,22.76,4
Both sexes,06 Badajoz,Unemployment rate,2009,19.32,3
Both sexes,06 Badajoz,Unemployment rate,2009,20.69,2
Both sexes,06 Badajoz,Unemployment rate,2009,22.55,1
Both sexes,06 Badajoz,Employment rate,2009,42.8,4
Both sexes,06 Badajoz,Employment rate,2009,44.64,3
Both sexes,06 Badajoz,Employment rate,2009,44.33,2
Both sexes,06 Badajoz,Employment rate,2009,43.24,1
Both sexes,07 Balears. Illes,Activity rate,2009,64.76,4
Both sexes,07 Balears. Illes,Activity rate,2009,68.2,3
Both sexes,07 Balears. Illes,Activity rate,2009,67.09,2
Both sexes,07 Balears. Illes,Activity rate,2009,63.4,1
Both sexes,07 Balears. Illes,Unemployment rate,2009,19.45,4
Both sexes,07 Balears. Illes,Unemployment rate,2009,14.78,3
Both sexes,07 Balears. Illes,Unemployment rate,2009,18.02,2
Both sexes,07 Balears. Illes,Unemployment rate,2009,19.63,1
Both sexes,07 Balears. Illes,Employment rate,2009,52.17,4
Both sexes,07 Balears. Illes,Employment rate,2009,58.12,3
Both sexes,07 Balears. Illes,Employment rate,2009,55,2
Both sexes,07 Balears. Illes,Employment rate,2009,50.95,1
Both sexes,08 Barcelona,Activity rate,2009,63.56,4
Both sexes,08 Barcelona,Activity rate,2009,63.52,3
Both sexes,08 Barcelona,Activity rate,2009,63.26,2
Both sexes,08 Barcelona,Activity rate,2009,64.11,1
Both sexes,08 Barcelona,Unemployment rate,2009,16.85,4
Both sexes,08 Barcelona,Unemployment rate,2009,15.97,3
Both sexes,08 Barcelona,Unemployment rate,2009,16.15,2
Both sexes,08 Barcelona,Unemployment rate,2009,15.84,1
Both sexes,08 Barcelona,Employment rate,2009,52.85,4
Both sexes,08 Barcelona,Employment rate,2009,53.38,3
Both sexes,08 Barcelona,Employment rate,2009,53.04,2
Both sexes,08 Barcelona,Employment rate,2009,53.95,1
Both sexes,48 Bizkaia,Activity rate,2009,55.97,4
Both sexes,48 Bizkaia,Activity rate,2009,56.35,3
Both sexes,48 Bizkaia,Activity rate,2009,56.45,2
Both sexes,48 Bizkaia,Activity rate,2009,56.67,1
Both sexes,48 Bizkaia,Unemployment rate,2009,13.26,4
Both sexes,48 Bizkaia,Unemployment rate,2009,13.06,3
Both sexes,48 Bizkaia,Unemployment rate,2009,12.03,2
Both sexes,48 Bizkaia,Unemployment rate,2009,11.69,1
Both sexes,48 Bizkaia,Employment rate,2009,48.54,4
Both sexes,48 Bizkaia,Employment rate,2009,49,3
Both sexes,48 Bizkaia,Employment rate,2009,49.66,2
Both sexes,48 Bizkaia,Employment rate,2009,50.04,1
Both sexes,09 Burgos,Activity rate,2009,58.34,4
Both sexes,09 Burgos,Activity rate,2009,58.52,3
Both sexes,09 Burgos,Activity rate,2009,58.18,2
Both sexes,09 Burgos,Activity rate,2009,59.48,1
Both sexes,09 Burgos,Unemployment rate,2009,14.55,4
Both sexes,09 Burgos,Unemployment rate,2009,12.23,3
Both sexes,09 Burgos,Unemployment rate,2009,13.44,2
Both sexes,09 Burgos,Unemployment rate,2009,10.45,1
Both sexes,09 Burgos,Employment rate,2009,49.85,4
Both sexes,09 Burgos,Employment rate,2009,51.36,3
Both sexes,09 Burgos,Employment rate,2009,50.36,2
Both sexes,09 Burgos,Employment rate,2009,53.27,1
Both sexes,10 Cáceres,Activity rate,2009,49.68,4
Both sexes,10 Cáceres,Activity rate,2009,51.25,3
Both sexes,10 Cáceres,Activity rate,2009,50.39,2
Both sexes,10 Cáceres,Activity rate,2009,50.85,1
Both sexes,10 Cáceres,Unemployment rate,2009,18.38,4
Both sexes,10 Cáceres,Unemployment rate,2009,18.83,3
Both sexes,10 Cáceres,Unemployment rate,2009,19.36,2
Both sexes,10 Cáceres,Unemployment rate,2009,20.86,1
Both sexes,10 Cáceres,Employment rate,2009,40.55,4
Both sexes,10 Cáceres,Employment rate,2009,41.6,3
Both sexes,10 Cáceres,Employment rate,2009,40.64,2
Both sexes,10 Cáceres,Employment rate,2009,40.24,1
Both sexes,11 Cádiz,Activity rate,2009,56.63,4
Both sexes,11 Cádiz,Activity rate,2009,56.67,3
Both sexes,11 Cádiz,Activity rate,2009,56.65,2
Both sexes,11 Cádiz,Activity rate,2009,56.61,1
Both sexes,11 Cádiz,Unemployment rate,2009,28.49,4
Both sexes,11 Cádiz,Unemployment rate,2009,26.17,3
Both sexes,11 Cádiz,Unemployment rate,2009,26.3,2
Both sexes,11 Cádiz,Unemployment rate,2009,26.2,1
Both sexes,11 Cádiz,Employment rate,2009,40.5,4
Both sexes,11 Cádiz,Employment rate,2009,41.84,3
Both sexes,11 Cádiz,Employment rate,2009,41.75,2
Both sexes,11 Cádiz,Employment rate,2009,41.78,1
Both sexes,39 Cantabria,Activity rate,2009,56.15,4
Both sexes,39 Cantabria,Activity rate,2009,57.12,3
Both sexes,39 Cantabria,Activity rate,2009,57.1,2
Both sexes,39 Cantabria,Activity rate,2009,57.64,1
Both sexes,39 Cantabria,Unemployment rate,2009,12.7,4
Both sexes,39 Cantabria,Unemployment rate,2009,11.06,3
Both sexes,39 Cantabria,Unemployment rate,2009,11.67,2
Both sexes,39 Cantabria,Unemployment rate,2009,12.57,1
Both sexes,39 Cantabria,Employment rate,2009,49.02,4
Both sexes,39 Cantabria,Employment rate,2009,50.8,3
Both sexes,39 Cantabria,Employment rate,2009,50.44,2
Both sexes,39 Cantabria,Employment rate,2009,50.4,1
Both sexes,12 Castellón/Castelló,Activity rate,2009,62.63,4
Both sexes,12 Castellón/Castelló,Activity rate,2009,62.28,3
Both sexes,12 Castellón/Castelló,Activity rate,2009,62.64,2
Both sexes,12 Castellón/Castelló,Activity rate,2009,62.14,1
Both sexes,12 Castellón/Castelló,Unemployment rate,2009,21.18,4
Both sexes,12 Castellón/Castelló,Unemployment rate,2009,20.44,3
Both sexes,12 Castellón/Castelló,Unemployment rate,2009,19.38,2
Both sexes,12 Castellón/Castelló,Unemployment rate,2009,17.54,1
Both sexes,12 Castellón/Castelló,Employment rate,2009,49.36,4
Both sexes,12 Castellón/Castelló,Employment rate,2009,49.55,3
Both sexes,12 Castellón/Castelló,Employment rate,2009,50.5,2
Both sexes,12 Castellón/Castelló,Employment rate,2009,51.24,1
Both sexes,13 Ciudad Real,Activity rate,2009,56.71,4
Both sexes,13 Ciudad Real,Activity rate,2009,55.12,3
Both sexes,13 Ciudad Real,Activity rate,2009,56.28,2
Both sexes,13 Ciudad Real,Activity rate,2009,54.97,1
Both sexes,13 Ciudad Real,Unemployment rate,2009,21.17,4
Both sexes,13 Ciudad Real,Unemployment rate,2009,18.9,3
Both sexes,13 Ciudad Real,Unemployment rate,2009,20.15,2
Both sexes,13 Ciudad Real,Unemployment rate,2009,18.98,1
Both sexes,13 Ciudad Real,Employment rate,2009,44.71,4
Both sexes,13 Ciudad Real,Employment rate,2009,44.7,3
Both sexes,13 Ciudad Real,Employment rate,2009,44.94,2
Both sexes,13 Ciudad Real,Employment rate,2009,44.53,1
Both sexes,14 Córdoba,Activity rate,2009,57.87,4
Both sexes,14 Córdoba,Activity rate,2009,58.08,3
Both sexes,14 Córdoba,Activity rate,2009,58.31,2
Both sexes,14 Córdoba,Activity rate,2009,58.22,1
Both sexes,14 Córdoba,Unemployment rate,2009,25.96,4
Both sexes,14 Córdoba,Unemployment rate,2009,27.75,3
Both sexes,14 Córdoba,Unemployment rate,2009,27.16,2
Both sexes,14 Córdoba,Unemployment rate,2009,23.14,1
Both sexes,14 Córdoba,Employment rate,2009,42.85,4
Both sexes,14 Córdoba,Employment rate,2009,41.96,3
Both sexes,14 Córdoba,Employment rate,2009,42.47,2
Both sexes,14 Córdoba,Employment rate,2009,44.75,1
Both sexes,15 Coruña. A,Activity rate,2009,55.91,4
Both sexes,15 Coruña. A,Activity rate,2009,55.76,3
Both sexes,15 Coruña. A,Activity rate,2009,56.77,2
Both sexes,15 Coruña. A,Activity rate,2009,56.75,1
Both sexes,15 Coruña. A,Unemployment rate,2009,11.55,4
Both sexes,15 Coruña. A,Unemployment rate,2009,11.21,3
Both sexes,15 Coruña. A,Unemployment rate,2009,11.86,2
Both sexes,15 Coruña. A,Unemployment rate,2009,11.26,1
Both sexes,15 Coruña. A,Employment rate,2009,49.45,4
Both sexes,15 Coruña. A,Employment rate,2009,49.51,3
Both sexes,15 Coruña. A,Employment rate,2009,50.04,2
Both sexes,15 Coruña. A,Employment rate,2009,50.36,1
Both sexes,16 Cuenca,Activity rate,2009,52.59,4
Both sexes,16 Cuenca,Activity rate,2009,53.14,3
Both sexes,16 Cuenca,Activity rate,2009,52.91,2
Both sexes,16 Cuenca,Activity rate,2009,51.71,1
Both sexes,16 Cuenca,Unemployment rate,2009,16.97,4
Both sexes,16 Cuenca,Unemployment rate,2009,14.31,3
Both sexes,16 Cuenca,Unemployment rate,2009,16.38,2
Both sexes,16 Cuenca,Unemployment rate,2009,16.27,1
Both sexes,16 Cuenca,Employment rate,2009,43.66,4
Both sexes,16 Cuenca,Employment rate,2009,45.54,3
Both sexes,16 Cuenca,Employment rate,2009,44.24,2
Both sexes,16 Cuenca,Employment rate,2009,43.3,1
Both sexes,20 Gipuzkoa,Activity rate,2009,59.81,4
Both sexes,20 Gipuzkoa,Activity rate,2009,58.89,3
Both sexes,20 Gipuzkoa,Activity rate,2009,58.98,2
Both sexes,20 Gipuzkoa,Activity rate,2009,58.4,1
Both sexes,20 Gipuzkoa,Unemployment rate,2009,9.15,4
Both sexes,20 Gipuzkoa,Unemployment rate,2009,9.42,3
Both sexes,20 Gipuzkoa,Unemployment rate,2009,9.36,2
Both sexes,20 Gipuzkoa,Unemployment rate,2009,9.2,1
Both sexes,20 Gipuzkoa,Employment rate,2009,54.34,4
Both sexes,20 Gipuzkoa,Employment rate,2009,53.34,3
Both sexes,20 Gipuzkoa,Employment rate,2009,53.46,2
Both sexes,20 Gipuzkoa,Employment rate,2009,53.02,1
Both sexes,17 Girona,Activity rate,2009,63.15,4
Both sexes,17 Girona,Activity rate,2009,65.52,3
Both sexes,17 Girona,Activity rate,2009,65.63,2
Both sexes,17 Girona,Activity rate,2009,66.03,1
Both sexes,17 Girona,Unemployment rate,2009,18.88,4
Both sexes,17 Girona,Unemployment rate,2009,16.56,3
Both sexes,17 Girona,Unemployment rate,2009,17.5,2
Both sexes,17 Girona,Unemployment rate,2009,19.08,1
Both sexes,17 Girona,Employment rate,2009,51.23,4
Both sexes,17 Girona,Employment rate,2009,54.67,3
Both sexes,17 Girona,Employment rate,2009,54.14,2
Both sexes,17 Girona,Employment rate,2009,53.43,1
Both sexes,18 Granada,Activity rate,2009,56.63,4
Both sexes,18 Granada,Activity rate,2009,56.68,3
Both sexes,18 Granada,Activity rate,2009,56.58,2
Both sexes,18 Granada,Activity rate,2009,56.44,1
Both sexes,18 Granada,Unemployment rate,2009,27.81,4
Both sexes,18 Granada,Unemployment rate,2009,27.33,3
Both sexes,18 Granada,Unemployment rate,2009,25.85,2
Both sexes,18 Granada,Unemployment rate,2009,23.9,1
Both sexes,18 Granada,Employment rate,2009,40.88,4
Both sexes,18 Granada,Employment rate,2009,41.19,3
Both sexes,18 Granada,Employment rate,2009,41.95,2
Both sexes,18 Granada,Employment rate,2009,42.95,1
Both sexes,19 Guadalajara,Activity rate,2009,62,4
Both sexes,19 Guadalajara,Activity rate,2009,60.88,3
Both sexes,19 Guadalajara,Activity rate,2009,61.28,2
Both sexes,19 Guadalajara,Activity rate,2009,62.88,1
Both sexes,19 Guadalajara,Unemployment rate,2009,13.45,4
Both sexes,19 Guadalajara,Unemployment rate,2009,13.17,3
Both sexes,19 Guadalajara,Unemployment rate,2009,15.25,2
Both sexes,19 Guadalajara,Unemployment rate,2009,13.78,1
Both sexes,19 Guadalajara,Employment rate,2009,53.66,4
Both sexes,19 Guadalajara,Employment rate,2009,52.87,3
Both sexes,19 Guadalajara,Employment rate,2009,51.93,2
Both sexes,19 Guadalajara,Employment rate,2009,54.22,1
Both sexes,21 Huelva,Activity rate,2009,57.99,4
Both sexes,21 Huelva,Activity rate,2009,57.52,3
Both sexes,21 Huelva,Activity rate,2009,57.6,2
Both sexes,21 Huelva,Activity rate,2009,55.99,1
Both sexes,21 Huelva,Unemployment rate,2009,23.83,4
Both sexes,21 Huelva,Unemployment rate,2009,22.12,3
Both sexes,21 Huelva,Unemployment rate,2009,20.38,2
Both sexes,21 Huelva,Unemployment rate,2009,23.69,1
Both sexes,21 Huelva,Employment rate,2009,44.17,4
Both sexes,21 Huelva,Employment rate,2009,44.8,3
Both sexes,21 Huelva,Employment rate,2009,45.86,2
Both sexes,21 Huelva,Employment rate,2009,42.73,1
Both sexes,22 Huesca,Activity rate,2009,59.51,4
Both sexes,22 Huesca,Activity rate,2009,59.16,3
Both sexes,22 Huesca,Activity rate,2009,58.01,2
Both sexes,22 Huesca,Activity rate,2009,58.31,1
Both sexes,22 Huesca,Unemployment rate,2009,11.68,4
Both sexes,22 Huesca,Unemployment rate,2009,11.23,3
Both sexes,22 Huesca,Unemployment rate,2009,9.96,2
Both sexes,22 Huesca,Unemployment rate,2009,10.44,1
Both sexes,22 Huesca,Employment rate,2009,52.56,4
Both sexes,22 Huesca,Employment rate,2009,52.51,3
Both sexes,22 Huesca,Employment rate,2009,52.23,2
Both sexes,22 Huesca,Employment rate,2009,52.23,1
Both sexes,23 Jaén,Activity rate,2009,52.71,4
Both sexes,23 Jaén,Activity rate,2009,52.25,3
Both sexes,23 Jaén,Activity rate,2009,52.97,2
Both sexes,23 Jaén,Activity rate,2009,54,1
Both sexes,23 Jaén,Unemployment rate,2009,24.87,4
Both sexes,23 Jaén,Unemployment rate,2009,26.56,3
Both sexes,23 Jaén,Unemployment rate,2009,24.69,2
Both sexes,23 Jaén,Unemployment rate,2009,18.19,1
Both sexes,23 Jaén,Employment rate,2009,39.6,4
Both sexes,23 Jaén,Employment rate,2009,38.38,3
Both sexes,23 Jaén,Employment rate,2009,39.89,2
Both sexes,23 Jaén,Employment rate,2009,44.17,1
Both sexes,24 León,Activity rate,2009,51.12,4
Both sexes,24 León,Activity rate,2009,50.73,3
Both sexes,24 León,Activity rate,2009,52.06,2
Both sexes,24 León,Activity rate,2009,50.73,1
Both sexes,24 León,Unemployment rate,2009,15.07,4
Both sexes,24 León,Unemployment rate,2009,14.32,3
Both sexes,24 León,Unemployment rate,2009,14.95,2
Both sexes,24 León,Unemployment rate,2009,14.13,1
Both sexes,24 León,Employment rate,2009,43.41,4
Both sexes,24 León,Employment rate,2009,43.47,3
Both sexes,24 León,Employment rate,2009,44.27,2
Both sexes,24 León,Employment rate,2009,43.56,1
Both sexes,25 Lleida,Activity rate,2009,62.16,4
Both sexes,25 Lleida,Activity rate,2009,63.03,3
Both sexes,25 Lleida,Activity rate,2009,61.68,2
Both sexes,25 Lleida,Activity rate,2009,63.92,1
Both sexes,25 Lleida,Unemployment rate,2009,12.84,4
Both sexes,25 Lleida,Unemployment rate,2009,13.15,3
Both sexes,25 Lleida,Unemployment rate,2009,9.27,2
Both sexes,25 Lleida,Unemployment rate,2009,10.98,1
Both sexes,25 Lleida,Employment rate,2009,54.18,4
Both sexes,25 Lleida,Employment rate,2009,54.74,3
Both sexes,25 Lleida,Employment rate,2009,55.96,2
Both sexes,25 Lleida,Employment rate,2009,56.9,1
Both sexes,27 Lugo,Activity rate,2009,49.36,4
Both sexes,27 Lugo,Activity rate,2009,50.29,3
Both sexes,27 Lugo,Activity rate,2009,48.95,2
Both sexes,27 Lugo,Activity rate,2009,50.57,1
Both sexes,27 Lugo,Unemployment rate,2009,10.31,4
Both sexes,27 Lugo,Unemployment rate,2009,8.11,3
Both sexes,27 Lugo,Unemployment rate,2009,9.9,2
Both sexes,27 Lugo,Unemployment rate,2009,9.3,1
Both sexes,27 Lugo,Employment rate,2009,44.27,4
Both sexes,27 Lugo,Employment rate,2009,46.21,3
Both sexes,27 Lugo,Employment rate,2009,44.1,2
Both sexes,27 Lugo,Employment rate,2009,45.87,1
Both sexes,28 Madrid,Activity rate,2009,65.6,4
Both sexes,28 Madrid,Activity rate,2009,65.35,3
Both sexes,28 Madrid,Activity rate,2009,66.02,2
Both sexes,28 Madrid,Activity rate,2009,66.13,1
Both sexes,28 Madrid,Unemployment rate,2009,14.48,4
Both sexes,28 Madrid,Unemployment rate,2009,14.18,3
Both sexes,28 Madrid,Unemployment rate,2009,13.4,2
Both sexes,28 Madrid,Unemployment rate,2009,13.36,1
Both sexes,28 Madrid,Employment rate,2009,56.1,4
Both sexes,28 Madrid,Employment rate,2009,56.09,3
Both sexes,28 Madrid,Employment rate,2009,57.17,2
Both sexes,28 Madrid,Employment rate,2009,57.29,1
Both sexes,29 Málaga,Activity rate,2009,59.31,4
Both sexes,29 Málaga,Activity rate,2009,57.7,3
Both sexes,29 Málaga,Activity rate,2009,59.41,2
Both sexes,29 Málaga,Activity rate,2009,58.9,1
Both sexes,29 Málaga,Unemployment rate,2009,27.37,4
Both sexes,29 Málaga,Unemployment rate,2009,23.04,3
Both sexes,29 Málaga,Unemployment rate,2009,27.33,2
Both sexes,29 Málaga,Unemployment rate,2009,26.83,1
Both sexes,29 Málaga,Employment rate,2009,43.07,4
Both sexes,29 Málaga,Employment rate,2009,44.4,3
Both sexes,29 Málaga,Employment rate,2009,43.17,2
Both sexes,29 Málaga,Employment rate,2009,43.1,1
Both sexes,30 Murcia,Activity rate,2009,60.51,4
Both sexes,30 Murcia,Activity rate,2009,60.91,3
Both sexes,30 Murcia,Activity rate,2009,61.95,2
Both sexes,30 Murcia,Activity rate,2009,61.87,1
Both sexes,30 Murcia,Unemployment rate,2009,21.84,4
Both sexes,30 Murcia,Unemployment rate,2009,20.55,3
Both sexes,30 Murcia,Unemployment rate,2009,19.93,2
Both sexes,30 Murcia,Unemployment rate,2009,18.99,1
Both sexes,30 Murcia,Employment rate,2009,47.3,4
Both sexes,30 Murcia,Employment rate,2009,48.4,3
Both sexes,30 Murcia,Employment rate,2009,49.61,2
Both sexes,30 Murcia,Employment rate,2009,50.12,1
Both sexes,31 Navarra,Activity rate,2009,60.17,4
Both sexes,31 Navarra,Activity rate,2009,60.68,3
Both sexes,31 Navarra,Activity rate,2009,61.7,2
Both sexes,31 Navarra,Activity rate,2009,61.51,1
Both sexes,31 Navarra,Unemployment rate,2009,10.51,4
Both sexes,31 Navarra,Unemployment rate,2009,10.31,3
Both sexes,31 Navarra,Unemployment rate,2009,12,2
Both sexes,31 Navarra,Unemployment rate,2009,10.51,1
Both sexes,31 Navarra,Employment rate,2009,53.84,4
Both sexes,31 Navarra,Employment rate,2009,54.43,3
Both sexes,31 Navarra,Employment rate,2009,54.3,2
Both sexes,31 Navarra,Employment rate,2009,55.05,1
Both sexes,32 Ourense,Activity rate,2009,48.44,4
Both sexes,32 Ourense,Activity rate,2009,48.39,3
Both sexes,32 Ourense,Activity rate,2009,49.16,2
Both sexes,32 Ourense,Activity rate,2009,50.38,1
Both sexes,32 Ourense,Unemployment rate,2009,12.74,4
Both sexes,32 Ourense,Unemployment rate,2009,11.53,3
Both sexes,32 Ourense,Unemployment rate,2009,9.08,2
Both sexes,32 Ourense,Unemployment rate,2009,8.32,1
Both sexes,32 Ourense,Employment rate,2009,42.27,4
Both sexes,32 Ourense,Employment rate,2009,42.81,3
Both sexes,32 Ourense,Employment rate,2009,44.7,2
Both sexes,32 Ourense,Employment rate,2009,46.19,1
Both sexes,34 Palencia,Activity rate,2009,53.69,4
Both sexes,34 Palencia,Activity rate,2009,53.82,3
Both sexes,34 Palencia,Activity rate,2009,52.62,2
Both sexes,34 Palencia,Activity rate,2009,52.07,1
Both sexes,34 Palencia,Unemployment rate,2009,12.77,4
Both sexes,34 Palencia,Unemployment rate,2009,13.61,3
Both sexes,34 Palencia,Unemployment rate,2009,14.93,2
Both sexes,34 Palencia,Unemployment rate,2009,17.06,1
Both sexes,34 Palencia,Employment rate,2009,46.83,4
Both sexes,34 Palencia,Employment rate,2009,46.49,3
Both sexes,34 Palencia,Employment rate,2009,44.76,2
Both sexes,34 Palencia,Employment rate,2009,43.19,1
Both sexes,35 Palmas. Las,Activity rate,2009,64.24,4
Both sexes,35 Palmas. Las,Activity rate,2009,63.52,3
Both sexes,35 Palmas. Las,Activity rate,2009,61.53,2
Both sexes,35 Palmas. Las,Activity rate,2009,63.8,1
Both sexes,35 Palmas. Las,Unemployment rate,2009,28.8,4
Both sexes,35 Palmas. Las,Unemployment rate,2009,27.63,3
Both sexes,35 Palmas. Las,Unemployment rate,2009,27.06,2
Both sexes,35 Palmas. Las,Unemployment rate,2009,27.63,1
Both sexes,35 Palmas. Las,Employment rate,2009,45.75,4
Both sexes,35 Palmas. Las,Employment rate,2009,45.97,3
Both sexes,35 Palmas. Las,Employment rate,2009,44.88,2
Both sexes,35 Palmas. Las,Employment rate,2009,46.18,1
Both sexes,36 Pontevedra,Activity rate,2009,56.58,4
Both sexes,36 Pontevedra,Activity rate,2009,57.43,3
Both sexes,36 Pontevedra,Activity rate,2009,56.82,2
Both sexes,36 Pontevedra,Activity rate,2009,57.26,1
Both sexes,36 Pontevedra,Unemployment rate,2009,15.15,4
Both sexes,36 Pontevedra,Unemployment rate,2009,15.03,3
Both sexes,36 Pontevedra,Unemployment rate,2009,15.58,2
Both sexes,36 Pontevedra,Unemployment rate,2009,15.25,1
Both sexes,36 Pontevedra,Employment rate,2009,48.01,4
Both sexes,36 Pontevedra,Employment rate,2009,48.79,3
Both sexes,36 Pontevedra,Employment rate,2009,47.97,2
Both sexes,36 Pontevedra,Employment rate,2009,48.53,1
Both sexes,26 Rioja. La,Activity rate,2009,60.49,4
Both sexes,26 Rioja. La,Activity rate,2009,59.93,3
Both sexes,26 Rioja. La,Activity rate,2009,60.93,2
Both sexes,26 Rioja. La,Activity rate,2009,60.69,1
Both sexes,26 Rioja. La,Unemployment rate,2009,13.76,4
Both sexes,26 Rioja. La,Unemployment rate,2009,12.99,3
Both sexes,26 Rioja. La,Unemployment rate,2009,12.57,2
Both sexes,26 Rioja. La,Unemployment rate,2009,11.27,1
Both sexes,26 Rioja. La,Employment rate,2009,52.16,4
Both sexes,26 Rioja. La,Employment rate,2009,52.15,3
Both sexes,26 Rioja. La,Employment rate,2009,53.27,2
Both sexes,26 Rioja. La,Employment rate,2009,53.85,1
Both sexes,37 Salamanca,Activity rate,2009,53.27,4
Both sexes,37 Salamanca,Activity rate,2009,53.06,3
Both sexes,37 Salamanca,Activity rate,2009,51.7,2
Both sexes,37 Salamanca,Activity rate,2009,51.69,1
Both sexes,37 Salamanca,Unemployment rate,2009,13.67,4
