sex,provinces,rates,year,total,quarter
Both sexes,05 Ávila,Employment rate,2020,45.11,2
Both sexes,05 Ávila,Employment rate,2020,47.02,1
Both sexes,06 Badajoz,Activity rate,2020,55.73,4
Both sexes,06 Badajoz,Activity rate,2020,54.87,3
Both sexes,06 Badajoz,Activity rate,2020,52.2,2
Both sexes,06 Badajoz,Activity rate,2020,55.54,1
Both sexes,06 Badajoz,Unemployment rate,2020,22.91,4
Both sexes,06 Badajoz,Unemployment rate,2020,21.26,3
Both sexes,06 Badajoz,Unemployment rate,2020,21.54,2
Both sexes,06 Badajoz,Unemployment rate,2020,24.65,1
Both sexes,06 Badajoz,Employment rate,2020,42.96,4
Both sexes,06 Badajoz,Employment rate,2020,43.21,3
Both sexes,06 Badajoz,Employment rate,2020,40.96,2
Both sexes,06 Badajoz,Employment rate,2020,41.85,1
Both sexes,07 Balears. Illes,Activity rate,2020,61.79,4
Both sexes,07 Balears. Illes,Activity rate,2020,64.67,3
Both sexes,07 Balears. Illes,Activity rate,2020,59.67,2
Both sexes,07 Balears. Illes,Activity rate,2020,60.31,1
Both sexes,07 Balears. Illes,Unemployment rate,2020,17.34,4
Both sexes,07 Balears. Illes,Unemployment rate,2020,13.28,3
Both sexes,07 Balears. Illes,Unemployment rate,2020,15.93,2
Both sexes,07 Balears. Illes,Unemployment rate,2020,18.2,1
Both sexes,07 Balears. Illes,Employment rate,2020,51.08,4
Both sexes,07 Balears. Illes,Employment rate,2020,56.08,3
Both sexes,07 Balears. Illes,Employment rate,2020,50.16,2
Both sexes,07 Balears. Illes,Employment rate,2020,49.34,1
Both sexes,08 Barcelona,Activity rate,2020,61.35,4
Both sexes,08 Barcelona,Activity rate,2020,60.5,3
Both sexes,08 Barcelona,Activity rate,2020,58.53,2
Both sexes,08 Barcelona,Activity rate,2020,61.41,1
Both sexes,08 Barcelona,Unemployment rate,2020,13.67,4
Both sexes,08 Barcelona,Unemployment rate,2020,13.39,3
Both sexes,08 Barcelona,Unemployment rate,2020,12.45,2
Both sexes,08 Barcelona,Unemployment rate,2020,10.58,1
Both sexes,08 Barcelona,Employment rate,2020,52.97,4
Both sexes,08 Barcelona,Employment rate,2020,52.4,3
Both sexes,08 Barcelona,Employment rate,2020,51.25,2
Both sexes,08 Barcelona,Employment rate,2020,54.91,1
Both sexes,48 Bizkaia,Activity rate,2020,54.66,4
Both sexes,48 Bizkaia,Activity rate,2020,55.13,3
Both sexes,48 Bizkaia,Activity rate,2020,53.23,2
Both sexes,48 Bizkaia,Activity rate,2020,55.16,1
Both sexes,48 Bizkaia,Unemployment rate,2020,11.86,4
Both sexes,48 Bizkaia,Unemployment rate,2020,11.73,3
Both sexes,48 Bizkaia,Unemployment rate,2020,10.72,2
Both sexes,48 Bizkaia,Unemployment rate,2020,10.72,1
Both sexes,48 Bizkaia,Employment rate,2020,48.18,4
Both sexes,48 Bizkaia,Employment rate,2020,48.67,3
Both sexes,48 Bizkaia,Employment rate,2020,47.53,2
Both sexes,48 Bizkaia,Employment rate,2020,49.25,1
Both sexes,09 Burgos,Activity rate,2020,57.01,4
Both sexes,09 Burgos,Activity rate,2020,57.36,3
Both sexes,09 Burgos,Activity rate,2020,54.88,2
Both sexes,09 Burgos,Activity rate,2020,57.46,1
Both sexes,09 Burgos,Unemployment rate,2020,9.4,4
Both sexes,09 Burgos,Unemployment rate,2020,11.68,3
Both sexes,09 Burgos,Unemployment rate,2020,13.67,2
Both sexes,09 Burgos,Unemployment rate,2020,9.76,1
Both sexes,09 Burgos,Employment rate,2020,51.65,4
Both sexes,09 Burgos,Employment rate,2020,50.66,3
Both sexes,09 Burgos,Employment rate,2020,47.38,2
Both sexes,09 Burgos,Employment rate,2020,51.85,1
Both sexes,10 Cáceres,Activity rate,2020,53.54,4
Both sexes,10 Cáceres,Activity rate,2020,54.68,3
Both sexes,10 Cáceres,Activity rate,2020,53.98,2
Both sexes,10 Cáceres,Activity rate,2020,54.14,1
Both sexes,10 Cáceres,Unemployment rate,2020,18.52,4
Both sexes,10 Cáceres,Unemployment rate,2020,20.22,3
Both sexes,10 Cáceres,Unemployment rate,2020,21.14,2
Both sexes,10 Cáceres,Unemployment rate,2020,21.75,1
Both sexes,10 Cáceres,Employment rate,2020,43.63,4
Both sexes,10 Cáceres,Employment rate,2020,43.63,3
Both sexes,10 Cáceres,Employment rate,2020,42.57,2
Both sexes,10 Cáceres,Employment rate,2020,42.37,1
Both sexes,11 Cádiz,Activity rate,2020,55.17,4
Both sexes,11 Cádiz,Activity rate,2020,54.23,3
Both sexes,11 Cádiz,Activity rate,2020,50.87,2
Both sexes,11 Cádiz,Activity rate,2020,53.48,1
Both sexes,11 Cádiz,Unemployment rate,2020,24.91,4
Both sexes,11 Cádiz,Unemployment rate,2020,21.03,3
Both sexes,11 Cádiz,Unemployment rate,2020,21.42,2
Both sexes,11 Cádiz,Unemployment rate,2020,24.37,1
Both sexes,11 Cádiz,Employment rate,2020,41.42,4
Both sexes,11 Cádiz,Employment rate,2020,42.82,3
Both sexes,11 Cádiz,Employment rate,2020,39.97,2
Both sexes,11 Cádiz,Employment rate,2020,40.45,1
Both sexes,39 Cantabria,Activity rate,2020,54.12,4
Both sexes,39 Cantabria,Activity rate,2020,55.21,3
Both sexes,39 Cantabria,Activity rate,2020,51.55,2
Both sexes,39 Cantabria,Activity rate,2020,54.37,1
Both sexes,39 Cantabria,Unemployment rate,2020,11.79,4
Both sexes,39 Cantabria,Unemployment rate,2020,12.02,3
Both sexes,39 Cantabria,Unemployment rate,2020,13.76,2
Both sexes,39 Cantabria,Unemployment rate,2020,11.09,1
Both sexes,39 Cantabria,Employment rate,2020,47.74,4
Both sexes,39 Cantabria,Employment rate,2020,48.58,3
Both sexes,39 Cantabria,Employment rate,2020,44.46,2
Both sexes,39 Cantabria,Employment rate,2020,48.34,1
Both sexes,12 Castellón/Castelló,Activity rate,2020,58,4
Both sexes,12 Castellón/Castelló,Activity rate,2020,58.54,3
Both sexes,12 Castellón/Castelló,Activity rate,2020,56.77,2
Both sexes,12 Castellón/Castelló,Activity rate,2020,58.56,1
Both sexes,12 Castellón/Castelló,Unemployment rate,2020,14.12,4
Both sexes,12 Castellón/Castelló,Unemployment rate,2020,14.77,3
Both sexes,12 Castellón/Castelló,Unemployment rate,2020,14.44,2
Both sexes,12 Castellón/Castelló,Unemployment rate,2020,13.81,1
Both sexes,12 Castellón/Castelló,Employment rate,2020,49.81,4
Both sexes,12 Castellón/Castelló,Employment rate,2020,49.9,3
Both sexes,12 Castellón/Castelló,Employment rate,2020,48.57,2
Both sexes,12 Castellón/Castelló,Employment rate,2020,50.48,1
Both sexes,13 Ciudad Real,Activity rate,2020,54.46,4
Both sexes,13 Ciudad Real,Activity rate,2020,55.05,3
Both sexes,13 Ciudad Real,Activity rate,2020,51.43,2
Both sexes,13 Ciudad Real,Activity rate,2020,55.3,1
Both sexes,13 Ciudad Real,Unemployment rate,2020,17.49,4
Both sexes,13 Ciudad Real,Unemployment rate,2020,18.35,3
Both sexes,13 Ciudad Real,Unemployment rate,2020,16.54,2
Both sexes,13 Ciudad Real,Unemployment rate,2020,19.21,1
Both sexes,13 Ciudad Real,Employment rate,2020,44.94,4
Both sexes,13 Ciudad Real,Employment rate,2020,44.95,3
Both sexes,13 Ciudad Real,Employment rate,2020,42.92,2
Both sexes,13 Ciudad Real,Employment rate,2020,44.68,1
Both sexes,14 Córdoba,Activity rate,2020,57.91,4
Both sexes,14 Córdoba,Activity rate,2020,55.22,3
Both sexes,14 Córdoba,Activity rate,2020,53.82,2
Both sexes,14 Córdoba,Activity rate,2020,57.38,1
Both sexes,14 Córdoba,Unemployment rate,2020,23.75,4
Both sexes,14 Córdoba,Unemployment rate,2020,24.09,3
Both sexes,14 Córdoba,Unemployment rate,2020,24.29,2
Both sexes,14 Córdoba,Unemployment rate,2020,24.89,1
Both sexes,14 Córdoba,Employment rate,2020,44.16,4
Both sexes,14 Córdoba,Employment rate,2020,41.92,3
Both sexes,14 Córdoba,Employment rate,2020,40.75,2
Both sexes,14 Córdoba,Employment rate,2020,43.09,1
Both sexes,15 Coruña. A,Activity rate,2020,53,4
Both sexes,15 Coruña. A,Activity rate,2020,52.82,3
Both sexes,15 Coruña. A,Activity rate,2020,52.04,2
Both sexes,15 Coruña. A,Activity rate,2020,53.97,1
Both sexes,15 Coruña. A,Unemployment rate,2020,11.63,4
Both sexes,15 Coruña. A,Unemployment rate,2020,10.99,3
Both sexes,15 Coruña. A,Unemployment rate,2020,10.85,2
Both sexes,15 Coruña. A,Unemployment rate,2020,11.46,1
Both sexes,15 Coruña. A,Employment rate,2020,46.83,4
Both sexes,15 Coruña. A,Employment rate,2020,47.01,3
Both sexes,15 Coruña. A,Employment rate,2020,46.39,2
Both sexes,15 Coruña. A,Employment rate,2020,47.79,1
Both sexes,16 Cuenca,Activity rate,2020,54.85,4
Both sexes,16 Cuenca,Activity rate,2020,54.57,3
Both sexes,16 Cuenca,Activity rate,2020,52.66,2
Both sexes,16 Cuenca,Activity rate,2020,55.33,1
Both sexes,16 Cuenca,Unemployment rate,2020,12.73,4
Both sexes,16 Cuenca,Unemployment rate,2020,16.91,3
Both sexes,16 Cuenca,Unemployment rate,2020,15.96,2
Both sexes,16 Cuenca,Unemployment rate,2020,17.01,1
Both sexes,16 Cuenca,Employment rate,2020,47.87,4
Both sexes,16 Cuenca,Employment rate,2020,45.34,3
Both sexes,16 Cuenca,Employment rate,2020,44.26,2
Both sexes,16 Cuenca,Employment rate,2020,45.92,1
Both sexes,20 Gipuzkoa,Activity rate,2020,57.04,4
Both sexes,20 Gipuzkoa,Activity rate,2020,57.06,3
Both sexes,20 Gipuzkoa,Activity rate,2020,54.3,2
Both sexes,20 Gipuzkoa,Activity rate,2020,55.5,1
Both sexes,20 Gipuzkoa,Unemployment rate,2020,7.02,4
Both sexes,20 Gipuzkoa,Unemployment rate,2020,9.18,3
Both sexes,20 Gipuzkoa,Unemployment rate,2020,7.23,2
Both sexes,20 Gipuzkoa,Unemployment rate,2020,6.91,1
Both sexes,20 Gipuzkoa,Employment rate,2020,53.03,4
Both sexes,20 Gipuzkoa,Employment rate,2020,51.82,3
Both sexes,20 Gipuzkoa,Employment rate,2020,50.37,2
Both sexes,20 Gipuzkoa,Employment rate,2020,51.66,1
Both sexes,17 Girona,Activity rate,2020,60.86,4
Both sexes,17 Girona,Activity rate,2020,61.73,3
Both sexes,17 Girona,Activity rate,2020,60.19,2
Both sexes,17 Girona,Activity rate,2020,61.89,1
Both sexes,17 Girona,Unemployment rate,2020,13.33,4
Both sexes,17 Girona,Unemployment rate,2020,11.73,3
Both sexes,17 Girona,Unemployment rate,2020,14.58,2
Both sexes,17 Girona,Unemployment rate,2020,10.77,1
Both sexes,17 Girona,Employment rate,2020,52.75,4
Both sexes,17 Girona,Employment rate,2020,54.49,3
Both sexes,17 Girona,Employment rate,2020,51.41,2
Both sexes,17 Girona,Employment rate,2020,55.23,1
Both sexes,18 Granada,Activity rate,2020,55.52,4
Both sexes,18 Granada,Activity rate,2020,54.09,3
Both sexes,18 Granada,Activity rate,2020,51.96,2
Both sexes,18 Granada,Activity rate,2020,54.13,1
Both sexes,18 Granada,Unemployment rate,2020,24.84,4
Both sexes,18 Granada,Unemployment rate,2020,25.94,3
Both sexes,18 Granada,Unemployment rate,2020,25.24,2
Both sexes,18 Granada,Unemployment rate,2020,19.08,1
Both sexes,18 Granada,Employment rate,2020,41.73,4
Both sexes,18 Granada,Employment rate,2020,40.06,3
Both sexes,18 Granada,Employment rate,2020,38.85,2
Both sexes,18 Granada,Employment rate,2020,43.8,1
Both sexes,19 Guadalajara,Activity rate,2020,62.5,4
Both sexes,19 Guadalajara,Activity rate,2020,62.48,3
Both sexes,19 Guadalajara,Activity rate,2020,61.1,2
Both sexes,19 Guadalajara,Activity rate,2020,63.49,1
Both sexes,19 Guadalajara,Unemployment rate,2020,13.96,4
Both sexes,19 Guadalajara,Unemployment rate,2020,15.45,3
Both sexes,19 Guadalajara,Unemployment rate,2020,17.05,2
Both sexes,19 Guadalajara,Unemployment rate,2020,13.02,1
Both sexes,19 Guadalajara,Employment rate,2020,53.78,4
Both sexes,19 Guadalajara,Employment rate,2020,52.83,3
Both sexes,19 Guadalajara,Employment rate,2020,50.68,2
Both sexes,19 Guadalajara,Employment rate,2020,55.23,1
Both sexes,21 Huelva,Activity rate,2020,54.57,4
Both sexes,21 Huelva,Activity rate,2020,52.94,3
Both sexes,21 Huelva,Activity rate,2020,52.77,2
Both sexes,21 Huelva,Activity rate,2020,55.17,1
Both sexes,21 Huelva,Unemployment rate,2020,27.16,4
Both sexes,21 Huelva,Unemployment rate,2020,21.96,3
Both sexes,21 Huelva,Unemployment rate,2020,13.85,2
Both sexes,21 Huelva,Unemployment rate,2020,19.42,1
Both sexes,21 Huelva,Employment rate,2020,39.75,4
Both sexes,21 Huelva,Employment rate,2020,41.31,3
Both sexes,21 Huelva,Employment rate,2020,45.46,2
Both sexes,21 Huelva,Employment rate,2020,44.45,1
Both sexes,22 Huesca,Activity rate,2020,57.35,4
Both sexes,22 Huesca,Activity rate,2020,57.06,3
Both sexes,22 Huesca,Activity rate,2020,57.68,2
Both sexes,22 Huesca,Activity rate,2020,58.51,1
Both sexes,22 Huesca,Unemployment rate,2020,12.46,4
Both sexes,22 Huesca,Unemployment rate,2020,10.83,3
Both sexes,22 Huesca,Unemployment rate,2020,10.78,2
Both sexes,22 Huesca,Unemployment rate,2020,8.96,1
Both sexes,22 Huesca,Employment rate,2020,50.2,4
Both sexes,22 Huesca,Employment rate,2020,50.88,3
Both sexes,22 Huesca,Employment rate,2020,51.46,2
Both sexes,22 Huesca,Employment rate,2020,53.26,1
Both sexes,23 Jaén,Activity rate,2020,53.67,4
Both sexes,23 Jaén,Activity rate,2020,53.07,3
Both sexes,23 Jaén,Activity rate,2020,47.58,2
Both sexes,23 Jaén,Activity rate,2020,51.06,1
Both sexes,23 Jaén,Unemployment rate,2020,22.75,4
Both sexes,23 Jaén,Unemployment rate,2020,27.44,3
Both sexes,23 Jaén,Unemployment rate,2020,25.63,2
Both sexes,23 Jaén,Unemployment rate,2020,20.16,1
Both sexes,23 Jaén,Employment rate,2020,41.46,4
Both sexes,23 Jaén,Employment rate,2020,38.5,3
Both sexes,23 Jaén,Employment rate,2020,35.38,2
Both sexes,23 Jaén,Employment rate,2020,40.77,1
Both sexes,24 León,Activity rate,2020,48.51,4
Both sexes,24 León,Activity rate,2020,50.75,3
Both sexes,24 León,Activity rate,2020,47.68,2
Both sexes,24 León,Activity rate,2020,50.74,1
Both sexes,24 León,Unemployment rate,2020,12.07,4
Both sexes,24 León,Unemployment rate,2020,15.15,3
Both sexes,24 León,Unemployment rate,2020,15.35,2
Both sexes,24 León,Unemployment rate,2020,15.27,1
Both sexes,24 León,Employment rate,2020,42.66,4
Both sexes,24 León,Employment rate,2020,43.06,3
Both sexes,24 León,Employment rate,2020,40.36,2
Both sexes,24 León,Employment rate,2020,42.99,1
Both sexes,25 Lleida,Activity rate,2020,62.97,4
Both sexes,25 Lleida,Activity rate,2020,60.83,3
Both sexes,25 Lleida,Activity rate,2020,58.39,2
Both sexes,25 Lleida,Activity rate,2020,61.73,1
Both sexes,25 Lleida,Unemployment rate,2020,10.98,4
Both sexes,25 Lleida,Unemployment rate,2020,9.77,3
Both sexes,25 Lleida,Unemployment rate,2020,9.13,2
Both sexes,25 Lleida,Unemployment rate,2020,7.55,1
Both sexes,25 Lleida,Employment rate,2020,56.05,4
Both sexes,25 Lleida,Employment rate,2020,54.89,3
Both sexes,25 Lleida,Employment rate,2020,53.06,2
Both sexes,25 Lleida,Employment rate,2020,57.06,1
Both sexes,27 Lugo,Activity rate,2020,52.07,4
Both sexes,27 Lugo,Activity rate,2020,52.09,3
Both sexes,27 Lugo,Activity rate,2020,49.51,2
Both sexes,27 Lugo,Activity rate,2020,51.15,1
Both sexes,27 Lugo,Unemployment rate,2020,8.25,4
Both sexes,27 Lugo,Unemployment rate,2020,9.05,3
Both sexes,27 Lugo,Unemployment rate,2020,9.22,2
Both sexes,27 Lugo,Unemployment rate,2020,8.63,1
Both sexes,27 Lugo,Employment rate,2020,47.77,4
Both sexes,27 Lugo,Employment rate,2020,47.37,3
Both sexes,27 Lugo,Employment rate,2020,44.94,2
Both sexes,27 Lugo,Employment rate,2020,46.73,1
Both sexes,28 Madrid,Activity rate,2020,63.33,4
Both sexes,28 Madrid,Activity rate,2020,61.79,3
Both sexes,28 Madrid,Activity rate,2020,60.48,2
Both sexes,28 Madrid,Activity rate,2020,62.96,1
Both sexes,28 Madrid,Unemployment rate,2020,13.53,4
Both sexes,28 Madrid,Unemployment rate,2020,13.25,3
Both sexes,28 Madrid,Unemployment rate,2020,12.61,2
Both sexes,28 Madrid,Unemployment rate,2020,10.6,1
Both sexes,28 Madrid,Employment rate,2020,54.76,4
Both sexes,28 Madrid,Employment rate,2020,53.6,3
Both sexes,28 Madrid,Employment rate,2020,52.85,2
Both sexes,28 Madrid,Employment rate,2020,56.28,1
Both sexes,29 Málaga,Activity rate,2020,57.43,4
Both sexes,29 Málaga,Activity rate,2020,57.11,3
Both sexes,29 Málaga,Activity rate,2020,53.85,2
Both sexes,29 Málaga,Activity rate,2020,56.79,1
Both sexes,29 Málaga,Unemployment rate,2020,19.32,4
Both sexes,29 Málaga,Unemployment rate,2020,22.6,3
Both sexes,29 Málaga,Unemployment rate,2020,20.06,2
Both sexes,29 Málaga,Unemployment rate,2020,19.4,1
Both sexes,29 Málaga,Employment rate,2020,46.34,4
Both sexes,29 Málaga,Employment rate,2020,44.2,3
Both sexes,29 Málaga,Employment rate,2020,43.04,2
Both sexes,29 Málaga,Employment rate,2020,45.77,1
Both sexes,30 Murcia,Activity rate,2020,58.81,4
Both sexes,30 Murcia,Activity rate,2020,60.65,3
Both sexes,30 Murcia,Activity rate,2020,56.88,2
Both sexes,30 Murcia,Activity rate,2020,59.01,1
Both sexes,30 Murcia,Unemployment rate,2020,15.39,4
Both sexes,30 Murcia,Unemployment rate,2020,17.21,3
Both sexes,30 Murcia,Unemployment rate,2020,15.62,2
Both sexes,30 Murcia,Unemployment rate,2020,16.46,1
Both sexes,30 Murcia,Employment rate,2020,49.75,4
Both sexes,30 Murcia,Employment rate,2020,50.22,3
Both sexes,30 Murcia,Employment rate,2020,47.99,2
Both sexes,30 Murcia,Employment rate,2020,49.3,1
Both sexes,31 Navarra,Activity rate,2020,58.07,4
Both sexes,31 Navarra,Activity rate,2020,57.25,3
Both sexes,31 Navarra,Activity rate,2020,55.74,2
Both sexes,31 Navarra,Activity rate,2020,57.45,1
Both sexes,31 Navarra,Unemployment rate,2020,11.65,4
Both sexes,31 Navarra,Unemployment rate,2020,9.94,3
Both sexes,31 Navarra,Unemployment rate,2020,10.08,2
Both sexes,31 Navarra,Unemployment rate,2020,8.55,1
Both sexes,31 Navarra,Employment rate,2020,51.3,4
Both sexes,31 Navarra,Employment rate,2020,51.56,3
Both sexes,31 Navarra,Employment rate,2020,50.12,2
Both sexes,31 Navarra,Employment rate,2020,52.54,1
Both sexes,32 Ourense,Activity rate,2020,47.19,4
Both sexes,32 Ourense,Activity rate,2020,47.93,3
Both sexes,32 Ourense,Activity rate,2020,46.64,2
Both sexes,32 Ourense,Activity rate,2020,47.77,1
Both sexes,32 Ourense,Unemployment rate,2020,10.26,4
Both sexes,32 Ourense,Unemployment rate,2020,10.45,3
Both sexes,32 Ourense,Unemployment rate,2020,13.04,2
Both sexes,32 Ourense,Unemployment rate,2020,13.15,1
Both sexes,32 Ourense,Employment rate,2020,42.35,4
Both sexes,32 Ourense,Employment rate,2020,42.92,3
Both sexes,32 Ourense,Employment rate,2020,40.56,2
Both sexes,32 Ourense,Employment rate,2020,41.49,1
Both sexes,34 Palencia,Activity rate,2020,54.56,4
Both sexes,34 Palencia,Activity rate,2020,52.8,3
Both sexes,34 Palencia,Activity rate,2020,53.24,2
Both sexes,34 Palencia,Activity rate,2020,53.2,1
Both sexes,34 Palencia,Unemployment rate,2020,9.64,4
Both sexes,34 Palencia,Unemployment rate,2020,11.32,3
Both sexes,34 Palencia,Unemployment rate,2020,12.09,2
Both sexes,34 Palencia,Unemployment rate,2020,12.63,1
Both sexes,34 Palencia,Employment rate,2020,49.3,4
Both sexes,34 Palencia,Employment rate,2020,46.83,3
Both sexes,34 Palencia,Employment rate,2020,46.8,2
Both sexes,34 Palencia,Employment rate,2020,46.48,1
Both sexes,35 Palmas. Las,Activity rate,2020,57.08,4
Both sexes,35 Palmas. Las,Activity rate,2020,55.89,3
Both sexes,35 Palmas. Las,Activity rate,2020,55.69,2
Both sexes,35 Palmas. Las,Activity rate,2020,60.22,1
Both sexes,35 Palmas. Las,Unemployment rate,2020,25.88,4
Both sexes,35 Palmas. Las,Unemployment rate,2020,24.41,3
Both sexes,35 Palmas. Las,Unemployment rate,2020,20.45,2
Both sexes,35 Palmas. Las,Unemployment rate,2020,17.43,1
Both sexes,35 Palmas. Las,Employment rate,2020,42.31,4
Both sexes,35 Palmas. Las,Employment rate,2020,42.25,3
Both sexes,35 Palmas. Las,Employment rate,2020,44.3,2
Both sexes,35 Palmas. Las,Employment rate,2020,49.73,1
Both sexes,36 Pontevedra,Activity rate,2020,53.23,4
Both sexes,36 Pontevedra,Activity rate,2020,53.72,3
Both sexes,36 Pontevedra,Activity rate,2020,51.76,2
Both sexes,36 Pontevedra,Activity rate,2020,54.28,1
Both sexes,36 Pontevedra,Unemployment rate,2020,13.27,4
Both sexes,36 Pontevedra,Unemployment rate,2020,14.1,3
Both sexes,36 Pontevedra,Unemployment rate,2020,13.88,2
Both sexes,36 Pontevedra,Unemployment rate,2020,15.27,1
Both sexes,36 Pontevedra,Employment rate,2020,46.17,4
Both sexes,36 Pontevedra,Employment rate,2020,46.15,3
Both sexes,36 Pontevedra,Employment rate,2020,44.57,2
Both sexes,36 Pontevedra,Employment rate,2020,45.99,1
Both sexes,26 Rioja. La,Activity rate,2020,59.41,4
Both sexes,26 Rioja. La,Activity rate,2020,58.29,3
Both sexes,26 Rioja. La,Activity rate,2020,56.79,2
Both sexes,26 Rioja. La,Activity rate,2020,59.11,1
Both sexes,26 Rioja. La,Unemployment rate,2020,10.36,4
Both sexes,26 Rioja. La,Unemployment rate,2020,11.52,3
Both sexes,26 Rioja. La,Unemployment rate,2020,10.11,2
Both sexes,26 Rioja. La,Unemployment rate,2020,11.21,1
Both sexes,26 Rioja. La,Employment rate,2020,53.26,4
Both sexes,26 Rioja. La,Employment rate,2020,51.58,3
Both sexes,26 Rioja. La,Employment rate,2020,51.05,2
Both sexes,26 Rioja. La,Employment rate,2020,52.48,1
Both sexes,37 Salamanca,Activity rate,2020,52.83,4
Both sexes,37 Salamanca,Activity rate,2020,51.35,3
Both sexes,37 Salamanca,Activity rate,2020,50.36,2
Both sexes,37 Salamanca,Activity rate,2020,52.71,1
