sex,provinces,rates,year,total,quarter
Both sexes,03 Alicante/Alacant,Employment rate,2022,49.01,2
Both sexes,03 Alicante/Alacant,Employment rate,2022,49.32,1
Both sexes,04 Almería,Activity rate,2022,61.28,4
Both sexes,04 Almería,Activity rate,2022,60.18,3
Both sexes,04 Almería,Activity rate,2022,61.31,2
Both sexes,04 Almería,Activity rate,2022,62.43,1
Both sexes,04 Almería,Unemployment rate,2022,16.06,4
Both sexes,04 Almería,Unemployment rate,2022,20.1,3
Both sexes,04 Almería,Unemployment rate,2022,15.39,2
Both sexes,04 Almería,Unemployment rate,2022,15.9,1
Both sexes,04 Almería,Employment rate,2022,51.44,4
Both sexes,04 Almería,Employment rate,2022,48.08,3
Both sexes,04 Almería,Employment rate,2022,51.87,2
Both sexes,04 Almería,Employment rate,2022,52.5,1
Both sexes,01 Araba/Álava,Activity rate,2022,59.33,4
Both sexes,01 Araba/Álava,Activity rate,2022,58.54,3
Both sexes,01 Araba/Álava,Activity rate,2022,57.62,2
Both sexes,01 Araba/Álava,Activity rate,2022,57.36,1
Both sexes,01 Araba/Álava,Unemployment rate,2022,7.81,4
Both sexes,01 Araba/Álava,Unemployment rate,2022,8.62,3
Both sexes,01 Araba/Álava,Unemployment rate,2022,9.42,2
Both sexes,01 Araba/Álava,Unemployment rate,2022,9.38,1
Both sexes,01 Araba/Álava,Employment rate,2022,54.69,4
Both sexes,01 Araba/Álava,Employment rate,2022,53.49,3
Both sexes,01 Araba/Álava,Employment rate,2022,52.19,2
Both sexes,01 Araba/Álava,Employment rate,2022,51.98,1
Both sexes,33 Asturias,Activity rate,2022,50.45,4
Both sexes,33 Asturias,Activity rate,2022,50.02,3
Both sexes,33 Asturias,Activity rate,2022,48.86,2
Both sexes,33 Asturias,Activity rate,2022,49.86,1
Both sexes,33 Asturias,Unemployment rate,2022,14.39,4
Both sexes,33 Asturias,Unemployment rate,2022,12.81,3
Both sexes,33 Asturias,Unemployment rate,2022,11.36,2
Both sexes,33 Asturias,Unemployment rate,2022,11.97,1
Both sexes,33 Asturias,Employment rate,2022,43.19,4
Both sexes,33 Asturias,Employment rate,2022,43.61,3
Both sexes,33 Asturias,Employment rate,2022,43.31,2
Both sexes,33 Asturias,Employment rate,2022,43.89,1
Both sexes,05 Ávila,Activity rate,2022,55.66,4
Both sexes,05 Ávila,Activity rate,2022,55.56,3
Both sexes,05 Ávila,Activity rate,2022,52.78,2
Both sexes,05 Ávila,Activity rate,2022,53.34,1
Both sexes,05 Ávila,Unemployment rate,2022,12,4
Both sexes,05 Ávila,Unemployment rate,2022,13.02,3
Both sexes,05 Ávila,Unemployment rate,2022,14.86,2
Both sexes,05 Ávila,Unemployment rate,2022,15.35,1
Both sexes,05 Ávila,Employment rate,2022,48.98,4
Both sexes,05 Ávila,Employment rate,2022,48.32,3
Both sexes,05 Ávila,Employment rate,2022,44.94,2
Both sexes,05 Ávila,Employment rate,2022,45.16,1
Both sexes,06 Badajoz,Activity rate,2022,56.96,4
Both sexes,06 Badajoz,Activity rate,2022,57.71,3
Both sexes,06 Badajoz,Activity rate,2022,56.6,2
Both sexes,06 Badajoz,Activity rate,2022,55.75,1
Both sexes,06 Badajoz,Unemployment rate,2022,18.82,4
Both sexes,06 Badajoz,Unemployment rate,2022,16.47,3
Both sexes,06 Badajoz,Unemployment rate,2022,16.14,2
Both sexes,06 Badajoz,Unemployment rate,2022,18.89,1
Both sexes,06 Badajoz,Employment rate,2022,46.24,4
Both sexes,06 Badajoz,Employment rate,2022,48.21,3
Both sexes,06 Badajoz,Employment rate,2022,47.46,2
Both sexes,06 Badajoz,Employment rate,2022,45.22,1
Both sexes,07 Balears. Illes,Activity rate,2022,61.05,4
Both sexes,07 Balears. Illes,Activity rate,2022,66.77,3
Both sexes,07 Balears. Illes,Activity rate,2022,65.42,2
Both sexes,07 Balears. Illes,Activity rate,2022,63.09,1
Both sexes,07 Balears. Illes,Unemployment rate,2022,10.91,4
Both sexes,07 Balears. Illes,Unemployment rate,2022,5.79,3
Both sexes,07 Balears. Illes,Unemployment rate,2022,9.29,2
Both sexes,07 Balears. Illes,Unemployment rate,2022,18.03,1
Both sexes,07 Balears. Illes,Employment rate,2022,54.39,4
Both sexes,07 Balears. Illes,Employment rate,2022,62.91,3
Both sexes,07 Balears. Illes,Employment rate,2022,59.34,2
Both sexes,07 Balears. Illes,Employment rate,2022,51.72,1
Both sexes,08 Barcelona,Activity rate,2022,61.28,4
Both sexes,08 Barcelona,Activity rate,2022,61.85,3
Both sexes,08 Barcelona,Activity rate,2022,61.29,2
Both sexes,08 Barcelona,Activity rate,2022,61.01,1
Both sexes,08 Barcelona,Unemployment rate,2022,10.15,4
Both sexes,08 Barcelona,Unemployment rate,2022,9.3,3
Both sexes,08 Barcelona,Unemployment rate,2022,9.18,2
Both sexes,08 Barcelona,Unemployment rate,2022,10.14,1
Both sexes,08 Barcelona,Employment rate,2022,55.07,4
Both sexes,08 Barcelona,Employment rate,2022,56.1,3
Both sexes,08 Barcelona,Employment rate,2022,55.67,2
Both sexes,08 Barcelona,Employment rate,2022,54.82,1
Both sexes,48 Bizkaia,Activity rate,2022,56.75,4
Both sexes,48 Bizkaia,Activity rate,2022,57.38,3
Both sexes,48 Bizkaia,Activity rate,2022,56.71,2
Both sexes,48 Bizkaia,Activity rate,2022,57.27,1
Both sexes,48 Bizkaia,Unemployment rate,2022,8.96,4
Both sexes,48 Bizkaia,Unemployment rate,2022,9.58,3
Both sexes,48 Bizkaia,Unemployment rate,2022,9.28,2
Both sexes,48 Bizkaia,Unemployment rate,2022,9.55,1
Both sexes,48 Bizkaia,Employment rate,2022,51.66,4
Both sexes,48 Bizkaia,Employment rate,2022,51.88,3
Both sexes,48 Bizkaia,Employment rate,2022,51.45,2
Both sexes,48 Bizkaia,Employment rate,2022,51.8,1
Both sexes,09 Burgos,Activity rate,2022,58.75,4
Both sexes,09 Burgos,Activity rate,2022,59.03,3
Both sexes,09 Burgos,Activity rate,2022,58.94,2
Both sexes,09 Burgos,Activity rate,2022,58.91,1
Both sexes,09 Burgos,Unemployment rate,2022,7.41,4
Both sexes,09 Burgos,Unemployment rate,2022,6.24,3
Both sexes,09 Burgos,Unemployment rate,2022,9.7,2
Both sexes,09 Burgos,Unemployment rate,2022,9.94,1
Both sexes,09 Burgos,Employment rate,2022,54.39,4
Both sexes,09 Burgos,Employment rate,2022,55.34,3
Both sexes,09 Burgos,Employment rate,2022,53.23,2
Both sexes,09 Burgos,Employment rate,2022,53.06,1
Both sexes,10 Cáceres,Activity rate,2022,52.82,4
Both sexes,10 Cáceres,Activity rate,2022,53.64,3
Both sexes,10 Cáceres,Activity rate,2022,54.28,2
Both sexes,10 Cáceres,Activity rate,2022,53.61,1
Both sexes,10 Cáceres,Unemployment rate,2022,15.41,4
Both sexes,10 Cáceres,Unemployment rate,2022,14.71,3
Both sexes,10 Cáceres,Unemployment rate,2022,17.78,2
Both sexes,10 Cáceres,Unemployment rate,2022,19.14,1
Both sexes,10 Cáceres,Employment rate,2022,44.68,4
Both sexes,10 Cáceres,Employment rate,2022,45.75,3
Both sexes,10 Cáceres,Employment rate,2022,44.63,2
Both sexes,10 Cáceres,Employment rate,2022,43.35,1
Both sexes,11 Cádiz,Activity rate,2022,53.9,4
Both sexes,11 Cádiz,Activity rate,2022,54.4,3
Both sexes,11 Cádiz,Activity rate,2022,55.05,2
Both sexes,11 Cádiz,Activity rate,2022,53.14,1
Both sexes,11 Cádiz,Unemployment rate,2022,25.02,4
Both sexes,11 Cádiz,Unemployment rate,2022,21.11,3
Both sexes,11 Cádiz,Unemployment rate,2022,21.7,2
Both sexes,11 Cádiz,Unemployment rate,2022,26.3,1
Both sexes,11 Cádiz,Employment rate,2022,40.41,4
Both sexes,11 Cádiz,Employment rate,2022,42.91,3
Both sexes,11 Cádiz,Employment rate,2022,43.1,2
Both sexes,11 Cádiz,Employment rate,2022,39.16,1
Both sexes,39 Cantabria,Activity rate,2022,54.26,4
Both sexes,39 Cantabria,Activity rate,2022,55.65,3
Both sexes,39 Cantabria,Activity rate,2022,54.81,2
Both sexes,39 Cantabria,Activity rate,2022,54.32,1
Both sexes,39 Cantabria,Unemployment rate,2022,10.34,4
Both sexes,39 Cantabria,Unemployment rate,2022,8.61,3
Both sexes,39 Cantabria,Unemployment rate,2022,8.17,2
Both sexes,39 Cantabria,Unemployment rate,2022,10.53,1
Both sexes,39 Cantabria,Employment rate,2022,48.65,4
Both sexes,39 Cantabria,Employment rate,2022,50.86,3
Both sexes,39 Cantabria,Employment rate,2022,50.33,2
Both sexes,39 Cantabria,Employment rate,2022,48.6,1
Both sexes,12 Castellón/Castelló,Activity rate,2022,55.79,4
Both sexes,12 Castellón/Castelló,Activity rate,2022,58.07,3
Both sexes,12 Castellón/Castelló,Activity rate,2022,57.36,2
Both sexes,12 Castellón/Castelló,Activity rate,2022,55.93,1
Both sexes,12 Castellón/Castelló,Unemployment rate,2022,13.58,4
Both sexes,12 Castellón/Castelló,Unemployment rate,2022,11.79,3
Both sexes,12 Castellón/Castelló,Unemployment rate,2022,10.55,2
Both sexes,12 Castellón/Castelló,Unemployment rate,2022,11.84,1
Both sexes,12 Castellón/Castelló,Employment rate,2022,48.21,4
Both sexes,12 Castellón/Castelló,Employment rate,2022,51.23,3
Both sexes,12 Castellón/Castelló,Employment rate,2022,51.31,2
Both sexes,12 Castellón/Castelló,Employment rate,2022,49.31,1
Both sexes,13 Ciudad Real,Activity rate,2022,56.13,4
Both sexes,13 Ciudad Real,Activity rate,2022,56.2,3
Both sexes,13 Ciudad Real,Activity rate,2022,55.64,2
Both sexes,13 Ciudad Real,Activity rate,2022,55.39,1
Both sexes,13 Ciudad Real,Unemployment rate,2022,20.79,4
Both sexes,13 Ciudad Real,Unemployment rate,2022,19.39,3
Both sexes,13 Ciudad Real,Unemployment rate,2022,17.1,2
Both sexes,13 Ciudad Real,Unemployment rate,2022,18.28,1
Both sexes,13 Ciudad Real,Employment rate,2022,44.47,4
Both sexes,13 Ciudad Real,Employment rate,2022,45.3,3
Both sexes,13 Ciudad Real,Employment rate,2022,46.12,2
Both sexes,13 Ciudad Real,Employment rate,2022,45.27,1
Both sexes,14 Córdoba,Activity rate,2022,54.66,4
Both sexes,14 Córdoba,Activity rate,2022,55.52,3
Both sexes,14 Córdoba,Activity rate,2022,55.02,2
Both sexes,14 Córdoba,Activity rate,2022,55.77,1
Both sexes,14 Córdoba,Unemployment rate,2022,17.66,4
Both sexes,14 Córdoba,Unemployment rate,2022,21.93,3
Both sexes,14 Córdoba,Unemployment rate,2022,20.67,2
Both sexes,14 Córdoba,Unemployment rate,2022,16.85,1
Both sexes,14 Córdoba,Employment rate,2022,45.01,4
Both sexes,14 Córdoba,Employment rate,2022,43.35,3
Both sexes,14 Córdoba,Employment rate,2022,43.64,2
Both sexes,14 Córdoba,Employment rate,2022,46.37,1
Both sexes,15 Coruña. A,Activity rate,2022,53.13,4
Both sexes,15 Coruña. A,Activity rate,2022,54.52,3
Both sexes,15 Coruña. A,Activity rate,2022,53.86,2
Both sexes,15 Coruña. A,Activity rate,2022,52.91,1
Both sexes,15 Coruña. A,Unemployment rate,2022,10.11,4
Both sexes,15 Coruña. A,Unemployment rate,2022,9.5,3
Both sexes,15 Coruña. A,Unemployment rate,2022,10.92,2
Both sexes,15 Coruña. A,Unemployment rate,2022,9.96,1
Both sexes,15 Coruña. A,Employment rate,2022,47.76,4
Both sexes,15 Coruña. A,Employment rate,2022,49.34,3
Both sexes,15 Coruña. A,Employment rate,2022,47.98,2
Both sexes,15 Coruña. A,Employment rate,2022,47.64,1
Both sexes,16 Cuenca,Activity rate,2022,55.15,4
Both sexes,16 Cuenca,Activity rate,2022,57.06,3
Both sexes,16 Cuenca,Activity rate,2022,56.94,2
Both sexes,16 Cuenca,Activity rate,2022,55.32,1
Both sexes,16 Cuenca,Unemployment rate,2022,8.02,4
Both sexes,16 Cuenca,Unemployment rate,2022,8.98,3
Both sexes,16 Cuenca,Unemployment rate,2022,10.77,2
Both sexes,16 Cuenca,Unemployment rate,2022,10.41,1
Both sexes,16 Cuenca,Employment rate,2022,50.73,4
Both sexes,16 Cuenca,Employment rate,2022,51.94,3
Both sexes,16 Cuenca,Employment rate,2022,50.81,2
Both sexes,16 Cuenca,Employment rate,2022,49.56,1
Both sexes,20 Gipuzkoa,Activity rate,2022,54.74,4
Both sexes,20 Gipuzkoa,Activity rate,2022,55.37,3
Both sexes,20 Gipuzkoa,Activity rate,2022,53.53,2
Both sexes,20 Gipuzkoa,Activity rate,2022,55.65,1
Both sexes,20 Gipuzkoa,Unemployment rate,2022,8.57,4
Both sexes,20 Gipuzkoa,Unemployment rate,2022,5.98,3
Both sexes,20 Gipuzkoa,Unemployment rate,2022,7.53,2
Both sexes,20 Gipuzkoa,Unemployment rate,2022,6.96,1
Both sexes,20 Gipuzkoa,Employment rate,2022,50.05,4
Both sexes,20 Gipuzkoa,Employment rate,2022,52.06,3
Both sexes,20 Gipuzkoa,Employment rate,2022,49.5,2
Both sexes,20 Gipuzkoa,Employment rate,2022,51.78,1
Both sexes,17 Girona,Activity rate,2022,61.47,4
Both sexes,17 Girona,Activity rate,2022,62.74,3
Both sexes,17 Girona,Activity rate,2022,63.76,2
Both sexes,17 Girona,Activity rate,2022,61.94,1
Both sexes,17 Girona,Unemployment rate,2022,8.54,4
Both sexes,17 Girona,Unemployment rate,2022,7.24,3
Both sexes,17 Girona,Unemployment rate,2022,8.26,2
Both sexes,17 Girona,Unemployment rate,2022,10.25,1
Both sexes,17 Girona,Employment rate,2022,56.22,4
Both sexes,17 Girona,Employment rate,2022,58.19,3
Both sexes,17 Girona,Employment rate,2022,58.49,2
Both sexes,17 Girona,Employment rate,2022,55.59,1
Both sexes,18 Granada,Activity rate,2022,56.9,4
Both sexes,18 Granada,Activity rate,2022,58.35,3
Both sexes,18 Granada,Activity rate,2022,58.31,2
Both sexes,18 Granada,Activity rate,2022,56.57,1
Both sexes,18 Granada,Unemployment rate,2022,19.65,4
Both sexes,18 Granada,Unemployment rate,2022,22.55,3
Both sexes,18 Granada,Unemployment rate,2022,22.18,2
Both sexes,18 Granada,Unemployment rate,2022,18.95,1
Both sexes,18 Granada,Employment rate,2022,45.72,4
Both sexes,18 Granada,Employment rate,2022,45.19,3
Both sexes,18 Granada,Employment rate,2022,45.37,2
Both sexes,18 Granada,Employment rate,2022,45.85,1
Both sexes,19 Guadalajara,Activity rate,2022,64.64,4
Both sexes,19 Guadalajara,Activity rate,2022,63.37,3
Both sexes,19 Guadalajara,Activity rate,2022,62.89,2
Both sexes,19 Guadalajara,Activity rate,2022,60.54,1
Both sexes,19 Guadalajara,Unemployment rate,2022,10.49,4
Both sexes,19 Guadalajara,Unemployment rate,2022,11.94,3
Both sexes,19 Guadalajara,Unemployment rate,2022,11.65,2
Both sexes,19 Guadalajara,Unemployment rate,2022,10.14,1
Both sexes,19 Guadalajara,Employment rate,2022,57.86,4
Both sexes,19 Guadalajara,Employment rate,2022,55.8,3
Both sexes,19 Guadalajara,Employment rate,2022,55.57,2
Both sexes,19 Guadalajara,Employment rate,2022,54.4,1
Both sexes,21 Huelva,Activity rate,2022,54.57,4
Both sexes,21 Huelva,Activity rate,2022,53.73,3
Both sexes,21 Huelva,Activity rate,2022,56.77,2
Both sexes,21 Huelva,Activity rate,2022,54.55,1
Both sexes,21 Huelva,Unemployment rate,2022,21.77,4
Both sexes,21 Huelva,Unemployment rate,2022,17.26,3
Both sexes,21 Huelva,Unemployment rate,2022,12.24,2
Both sexes,21 Huelva,Unemployment rate,2022,18.24,1
Both sexes,21 Huelva,Employment rate,2022,42.69,4
Both sexes,21 Huelva,Employment rate,2022,44.46,3
Both sexes,21 Huelva,Employment rate,2022,49.83,2
Both sexes,21 Huelva,Employment rate,2022,44.6,1
Both sexes,22 Huesca,Activity rate,2022,56.56,4
Both sexes,22 Huesca,Activity rate,2022,58.78,3
Both sexes,22 Huesca,Activity rate,2022,57.78,2
Both sexes,22 Huesca,Activity rate,2022,58.02,1
Both sexes,22 Huesca,Unemployment rate,2022,8.91,4
Both sexes,22 Huesca,Unemployment rate,2022,10.27,3
Both sexes,22 Huesca,Unemployment rate,2022,10.87,2
Both sexes,22 Huesca,Unemployment rate,2022,6.77,1
Both sexes,22 Huesca,Employment rate,2022,51.52,4
Both sexes,22 Huesca,Employment rate,2022,52.75,3
Both sexes,22 Huesca,Employment rate,2022,51.5,2
Both sexes,22 Huesca,Employment rate,2022,54.09,1
Both sexes,23 Jaén,Activity rate,2022,51.32,4
Both sexes,23 Jaén,Activity rate,2022,52.4,3
Both sexes,23 Jaén,Activity rate,2022,52.28,2
Both sexes,23 Jaén,Activity rate,2022,53.22,1
Both sexes,23 Jaén,Unemployment rate,2022,17.66,4
Both sexes,23 Jaén,Unemployment rate,2022,18.93,3
Both sexes,23 Jaén,Unemployment rate,2022,19.64,2
Both sexes,23 Jaén,Unemployment rate,2022,18.36,1
Both sexes,23 Jaén,Employment rate,2022,42.25,4
Both sexes,23 Jaén,Employment rate,2022,42.48,3
Both sexes,23 Jaén,Employment rate,2022,42.01,2
Both sexes,23 Jaén,Employment rate,2022,43.45,1
Both sexes,24 León,Activity rate,2022,50.82,4
Both sexes,24 León,Activity rate,2022,52.98,3
Both sexes,24 León,Activity rate,2022,53.21,2
Both sexes,24 León,Activity rate,2022,51.98,1
Both sexes,24 León,Unemployment rate,2022,7.78,4
Both sexes,24 León,Unemployment rate,2022,9.41,3
Both sexes,24 León,Unemployment rate,2022,10.62,2
Both sexes,24 León,Unemployment rate,2022,12.79,1
Both sexes,24 León,Employment rate,2022,46.87,4
Both sexes,24 León,Employment rate,2022,48,3
Both sexes,24 León,Employment rate,2022,47.56,2
Both sexes,24 León,Employment rate,2022,45.33,1
Both sexes,25 Lleida,Activity rate,2022,58.24,4
Both sexes,25 Lleida,Activity rate,2022,59.13,3
Both sexes,25 Lleida,Activity rate,2022,60.66,2
Both sexes,25 Lleida,Activity rate,2022,61.1,1
Both sexes,25 Lleida,Unemployment rate,2022,9.47,4
Both sexes,25 Lleida,Unemployment rate,2022,10.61,3
Both sexes,25 Lleida,Unemployment rate,2022,10.3,2
Both sexes,25 Lleida,Unemployment rate,2022,6.91,1
Both sexes,25 Lleida,Employment rate,2022,52.72,4
Both sexes,25 Lleida,Employment rate,2022,52.86,3
Both sexes,25 Lleida,Employment rate,2022,54.42,2
Both sexes,25 Lleida,Employment rate,2022,56.88,1
Both sexes,27 Lugo,Activity rate,2022,52.32,4
Both sexes,27 Lugo,Activity rate,2022,51.38,3
Both sexes,27 Lugo,Activity rate,2022,52.39,2
Both sexes,27 Lugo,Activity rate,2022,51.29,1
Both sexes,27 Lugo,Unemployment rate,2022,8.41,4
Both sexes,27 Lugo,Unemployment rate,2022,7.79,3
Both sexes,27 Lugo,Unemployment rate,2022,8.99,2
Both sexes,27 Lugo,Unemployment rate,2022,10.2,1
Both sexes,27 Lugo,Employment rate,2022,47.92,4
Both sexes,27 Lugo,Employment rate,2022,47.38,3
Both sexes,27 Lugo,Employment rate,2022,47.69,2
Both sexes,27 Lugo,Employment rate,2022,46.06,1
Both sexes,28 Madrid,Activity rate,2022,63.21,4
Both sexes,28 Madrid,Activity rate,2022,62.9,3
Both sexes,28 Madrid,Activity rate,2022,63.79,2
Both sexes,28 Madrid,Activity rate,2022,63.9,1
Both sexes,28 Madrid,Unemployment rate,2022,11.51,4
Both sexes,28 Madrid,Unemployment rate,2022,11.33,3
Both sexes,28 Madrid,Unemployment rate,2022,10.18,2
Both sexes,28 Madrid,Unemployment rate,2022,11.85,1
Both sexes,28 Madrid,Employment rate,2022,55.93,4
Both sexes,28 Madrid,Employment rate,2022,55.78,3
Both sexes,28 Madrid,Employment rate,2022,57.29,2
Both sexes,28 Madrid,Employment rate,2022,56.33,1
Both sexes,29 Málaga,Activity rate,2022,57.17,4
Both sexes,29 Málaga,Activity rate,2022,57.39,3
Both sexes,29 Málaga,Activity rate,2022,56.97,2
Both sexes,29 Málaga,Activity rate,2022,56.41,1
Both sexes,29 Málaga,Unemployment rate,2022,19.37,4
Both sexes,29 Málaga,Unemployment rate,2022,15.89,3
Both sexes,29 Málaga,Unemployment rate,2022,17.76,2
Both sexes,29 Málaga,Unemployment rate,2022,20.16,1
Both sexes,29 Málaga,Employment rate,2022,46.1,4
Both sexes,29 Málaga,Employment rate,2022,48.27,3
Both sexes,29 Málaga,Employment rate,2022,46.85,2
Both sexes,29 Málaga,Employment rate,2022,45.03,1
Both sexes,30 Murcia,Activity rate,2022,59.66,4
Both sexes,30 Murcia,Activity rate,2022,59.68,3
Both sexes,30 Murcia,Activity rate,2022,59.93,2
Both sexes,30 Murcia,Activity rate,2022,59.54,1
Both sexes,30 Murcia,Unemployment rate,2022,12.89,4
Both sexes,30 Murcia,Unemployment rate,2022,14.54,3
Both sexes,30 Murcia,Unemployment rate,2022,12.18,2
Both sexes,30 Murcia,Unemployment rate,2022,13.44,1
Both sexes,30 Murcia,Employment rate,2022,51.96,4
Both sexes,30 Murcia,Employment rate,2022,51,3
Both sexes,30 Murcia,Employment rate,2022,52.63,2
Both sexes,30 Murcia,Employment rate,2022,51.54,1
Both sexes,31 Navarra,Activity rate,2022,59.33,4
Both sexes,31 Navarra,Activity rate,2022,58.63,3
Both sexes,31 Navarra,Activity rate,2022,58.7,2
Both sexes,31 Navarra,Activity rate,2022,59.24,1
Both sexes,31 Navarra,Unemployment rate,2022,10.09,4
Both sexes,31 Navarra,Unemployment rate,2022,8.99,3
Both sexes,31 Navarra,Unemployment rate,2022,8.76,2
Both sexes,31 Navarra,Unemployment rate,2022,10.44,1
Both sexes,31 Navarra,Employment rate,2022,53.35,4
Both sexes,31 Navarra,Employment rate,2022,53.35,3
Both sexes,31 Navarra,Employment rate,2022,53.56,2
Both sexes,31 Navarra,Employment rate,2022,53.06,1
Both sexes,32 Ourense,Activity rate,2022,47.61,4
Both sexes,32 Ourense,Activity rate,2022,49.27,3
Both sexes,32 Ourense,Activity rate,2022,48.99,2
Both sexes,32 Ourense,Activity rate,2022,48.49,1
Both sexes,32 Ourense,Unemployment rate,2022,11.64,4
Both sexes,32 Ourense,Unemployment rate,2022,11.52,3
Both sexes,32 Ourense,Unemployment rate,2022,10.84,2
Both sexes,32 Ourense,Unemployment rate,2022,11.66,1
Both sexes,32 Ourense,Employment rate,2022,42.07,4
Both sexes,32 Ourense,Employment rate,2022,43.59,3
Both sexes,32 Ourense,Employment rate,2022,43.68,2
Both sexes,32 Ourense,Employment rate,2022,42.84,1
Both sexes,34 Palencia,Activity rate,2022,55.84,4
Both sexes,34 Palencia,Activity rate,2022,57.21,3
Both sexes,34 Palencia,Activity rate,2022,55.84,2
Both sexes,34 Palencia,Activity rate,2022,53.51,1
Both sexes,34 Palencia,Unemployment rate,2022,8.5,4
Both sexes,34 Palencia,Unemployment rate,2022,7.28,3
Both sexes,34 Palencia,Unemployment rate,2022,10.52,2
Both sexes,34 Palencia,Unemployment rate,2022,10.17,1
Both sexes,34 Palencia,Employment rate,2022,51.1,4
Both sexes,34 Palencia,Employment rate,2022,53.05,3
Both sexes,34 Palencia,Employment rate,2022,49.97,2
Both sexes,34 Palencia,Employment rate,2022,48.07,1
Both sexes,35 Palmas. Las,Activity rate,2022,60.9,4
Both sexes,35 Palmas. Las,Activity rate,2022,61.45,3
Both sexes,35 Palmas. Las,Activity rate,2022,60.59,2
Both sexes,35 Palmas. Las,Activity rate,2022,60.06,1
Both sexes,35 Palmas. Las,Unemployment rate,2022,13.28,4
Both sexes,35 Palmas. Las,Unemployment rate,2022,17.63,3
Both sexes,35 Palmas. Las,Unemployment rate,2022,18.06,2
Both sexes,35 Palmas. Las,Unemployment rate,2022,20.51,1
Both sexes,35 Palmas. Las,Employment rate,2022,52.81,4
Both sexes,35 Palmas. Las,Employment rate,2022,50.61,3
Both sexes,35 Palmas. Las,Employment rate,2022,49.65,2
Both sexes,35 Palmas. Las,Employment rate,2022,47.74,1
Both sexes,36 Pontevedra,Activity rate,2022,53.97,4
Both sexes,36 Pontevedra,Activity rate,2022,53.81,3
Both sexes,36 Pontevedra,Activity rate,2022,53.96,2
Both sexes,36 Pontevedra,Activity rate,2022,54.23,1
Both sexes,36 Pontevedra,Unemployment rate,2022,11.7,4
Both sexes,36 Pontevedra,Unemployment rate,2022,13.16,3
Both sexes,36 Pontevedra,Unemployment rate,2022,12.41,2
Both sexes,36 Pontevedra,Unemployment rate,2022,13.52,1
Both sexes,36 Pontevedra,Employment rate,2022,47.66,4
Both sexes,36 Pontevedra,Employment rate,2022,46.73,3
Both sexes,36 Pontevedra,Employment rate,2022,47.26,2
Both sexes,36 Pontevedra,Employment rate,2022,46.9,1
Both sexes,26 Rioja. La,Activity rate,2022,59.71,4
Both sexes,26 Rioja. La,Activity rate,2022,59.39,3
Both sexes,26 Rioja. La,Activity rate,2022,60.27,2
Both sexes,26 Rioja. La,Activity rate,2022,59.99,1
Both sexes,26 Rioja. La,Unemployment rate,2022,8.6,4
Both sexes,26 Rioja. La,Unemployment rate,2022,8.03,3
Both sexes,26 Rioja. La,Unemployment rate,2022,10.19,2
Both sexes,26 Rioja. La,Unemployment rate,2022,11.21,1
Both sexes,26 Rioja. La,Employment rate,2022,54.58,4
Both sexes,26 Rioja. La,Employment rate,2022,54.62,3
Both sexes,26 Rioja. La,Employment rate,2022,54.13,2
Both sexes,26 Rioja. La,Employment rate,2022,53.27,1
Both sexes,37 Salamanca,Activity rate,2022,54.45,4
Both sexes,37 Salamanca,Activity rate,2022,54.45,3
Both sexes,37 Salamanca,Activity rate,2022,55.83,2
Both sexes,37 Salamanca,Activity rate,2022,55.05,1
Both sexes,37 Salamanca,Unemployment rate,2022,10.42,4
