sex,provinces,rates,year,total,quarter
Both sexes,04 Almería,Employment rate,2017,46.64,4
Both sexes,04 Almería,Employment rate,2017,44.3,3
Both sexes,04 Almería,Employment rate,2017,46.72,2
Both sexes,04 Almería,Employment rate,2017,48.07,1
Both sexes,01 Araba/Álava,Activity rate,2017,57.96,4
Both sexes,01 Araba/Álava,Activity rate,2017,56.71,3
Both sexes,01 Araba/Álava,Activity rate,2017,57.11,2
Both sexes,01 Araba/Álava,Activity rate,2017,56.85,1
Both sexes,01 Araba/Álava,Unemployment rate,2017,9.04,4
Both sexes,01 Araba/Álava,Unemployment rate,2017,10.95,3
Both sexes,01 Araba/Álava,Unemployment rate,2017,13.05,2
Both sexes,01 Araba/Álava,Unemployment rate,2017,12.03,1
Both sexes,01 Araba/Álava,Employment rate,2017,52.72,4
Both sexes,01 Araba/Álava,Employment rate,2017,50.5,3
Both sexes,01 Araba/Álava,Employment rate,2017,49.65,2
Both sexes,01 Araba/Álava,Employment rate,2017,50.01,1
Both sexes,33 Asturias,Activity rate,2017,50.67,4
Both sexes,33 Asturias,Activity rate,2017,50.79,3
Both sexes,33 Asturias,Activity rate,2017,51.15,2
Both sexes,33 Asturias,Activity rate,2017,50.83,1
Both sexes,33 Asturias,Unemployment rate,2017,14.64,4
Both sexes,33 Asturias,Unemployment rate,2017,12.95,3
Both sexes,33 Asturias,Unemployment rate,2017,13.03,2
Both sexes,33 Asturias,Unemployment rate,2017,14.23,1
Both sexes,33 Asturias,Employment rate,2017,43.25,4
Both sexes,33 Asturias,Employment rate,2017,44.21,3
Both sexes,33 Asturias,Employment rate,2017,44.49,2
Both sexes,33 Asturias,Employment rate,2017,43.59,1
Both sexes,05 Ávila,Activity rate,2017,53.32,4
Both sexes,05 Ávila,Activity rate,2017,55.83,3
Both sexes,05 Ávila,Activity rate,2017,56.94,2
Both sexes,05 Ávila,Activity rate,2017,56.25,1
Both sexes,05 Ávila,Unemployment rate,2017,18.34,4
Both sexes,05 Ávila,Unemployment rate,2017,14.45,3
Both sexes,05 Ávila,Unemployment rate,2017,18.92,2
Both sexes,05 Ávila,Unemployment rate,2017,20.15,1
Both sexes,05 Ávila,Employment rate,2017,43.54,4
Both sexes,05 Ávila,Employment rate,2017,47.76,3
Both sexes,05 Ávila,Employment rate,2017,46.16,2
Both sexes,05 Ávila,Employment rate,2017,44.91,1
Both sexes,06 Badajoz,Activity rate,2017,55.85,4
Both sexes,06 Badajoz,Activity rate,2017,55.5,3
Both sexes,06 Badajoz,Activity rate,2017,56.29,2
Both sexes,06 Badajoz,Activity rate,2017,55.74,1
Both sexes,06 Badajoz,Unemployment rate,2017,27.01,4
Both sexes,06 Badajoz,Unemployment rate,2017,26.18,3
Both sexes,06 Badajoz,Unemployment rate,2017,27.62,2
Both sexes,06 Badajoz,Unemployment rate,2017,31.8,1
Both sexes,06 Badajoz,Employment rate,2017,40.76,4
Both sexes,06 Badajoz,Employment rate,2017,40.96,3
Both sexes,06 Badajoz,Employment rate,2017,40.74,2
Both sexes,06 Badajoz,Employment rate,2017,38.01,1
Both sexes,07 Balears. Illes,Activity rate,2017,61.59,4
Both sexes,07 Balears. Illes,Activity rate,2017,67.35,3
Both sexes,07 Balears. Illes,Activity rate,2017,65.68,2
Both sexes,07 Balears. Illes,Activity rate,2017,61.78,1
Both sexes,07 Balears. Illes,Unemployment rate,2017,12.61,4
Both sexes,07 Balears. Illes,Unemployment rate,2017,9.25,3
Both sexes,07 Balears. Illes,Unemployment rate,2017,11.49,2
Both sexes,07 Balears. Illes,Unemployment rate,2017,16.76,1
Both sexes,07 Balears. Illes,Employment rate,2017,53.82,4
Both sexes,07 Balears. Illes,Employment rate,2017,61.12,3
Both sexes,07 Balears. Illes,Employment rate,2017,58.13,2
Both sexes,07 Balears. Illes,Employment rate,2017,51.42,1
Both sexes,08 Barcelona,Activity rate,2017,62.04,4
Both sexes,08 Barcelona,Activity rate,2017,61.91,3
Both sexes,08 Barcelona,Activity rate,2017,61.68,2
Both sexes,08 Barcelona,Activity rate,2017,62.56,1
Both sexes,08 Barcelona,Unemployment rate,2017,12.13,4
Both sexes,08 Barcelona,Unemployment rate,2017,12.56,3
Both sexes,08 Barcelona,Unemployment rate,2017,13.03,2
Both sexes,08 Barcelona,Unemployment rate,2017,14.69,1
Both sexes,08 Barcelona,Employment rate,2017,54.52,4
Both sexes,08 Barcelona,Employment rate,2017,54.13,3
Both sexes,08 Barcelona,Employment rate,2017,53.65,2
Both sexes,08 Barcelona,Employment rate,2017,53.37,1
Both sexes,48 Bizkaia,Activity rate,2017,56.02,4
Both sexes,48 Bizkaia,Activity rate,2017,56.87,3
Both sexes,48 Bizkaia,Activity rate,2017,56.39,2
Both sexes,48 Bizkaia,Activity rate,2017,56.33,1
Both sexes,48 Bizkaia,Unemployment rate,2017,12.34,4
Both sexes,48 Bizkaia,Unemployment rate,2017,13.42,3
Both sexes,48 Bizkaia,Unemployment rate,2017,12.54,2
Both sexes,48 Bizkaia,Unemployment rate,2017,12.5,1
Both sexes,48 Bizkaia,Employment rate,2017,49.11,4
Both sexes,48 Bizkaia,Employment rate,2017,49.23,3
Both sexes,48 Bizkaia,Employment rate,2017,49.32,2
Both sexes,48 Bizkaia,Employment rate,2017,49.29,1
Both sexes,09 Burgos,Activity rate,2017,56.8,4
Both sexes,09 Burgos,Activity rate,2017,57.83,3
Both sexes,09 Burgos,Activity rate,2017,57.32,2
Both sexes,09 Burgos,Activity rate,2017,57.04,1
Both sexes,09 Burgos,Unemployment rate,2017,11.08,4
Both sexes,09 Burgos,Unemployment rate,2017,10.25,3
Both sexes,09 Burgos,Unemployment rate,2017,10.66,2
Both sexes,09 Burgos,Unemployment rate,2017,10.22,1
Both sexes,09 Burgos,Employment rate,2017,50.51,4
Both sexes,09 Burgos,Employment rate,2017,51.9,3
Both sexes,09 Burgos,Employment rate,2017,51.21,2
Both sexes,09 Burgos,Employment rate,2017,51.21,1
Both sexes,10 Cáceres,Activity rate,2017,52.96,4
Both sexes,10 Cáceres,Activity rate,2017,52.34,3
Both sexes,10 Cáceres,Activity rate,2017,53.6,2
Both sexes,10 Cáceres,Activity rate,2017,53.04,1
Both sexes,10 Cáceres,Unemployment rate,2017,21.75,4
Both sexes,10 Cáceres,Unemployment rate,2017,22.22,3
Both sexes,10 Cáceres,Unemployment rate,2017,22.48,2
Both sexes,10 Cáceres,Unemployment rate,2017,24.71,1
Both sexes,10 Cáceres,Employment rate,2017,41.44,4
Both sexes,10 Cáceres,Employment rate,2017,40.71,3
Both sexes,10 Cáceres,Employment rate,2017,41.55,2
Both sexes,10 Cáceres,Employment rate,2017,39.94,1
Both sexes,11 Cádiz,Activity rate,2017,54.92,4
Both sexes,11 Cádiz,Activity rate,2017,56.59,3
Both sexes,11 Cádiz,Activity rate,2017,55.59,2
Both sexes,11 Cádiz,Activity rate,2017,56.56,1
Both sexes,11 Cádiz,Unemployment rate,2017,30.01,4
Both sexes,11 Cádiz,Unemployment rate,2017,27.61,3
Both sexes,11 Cádiz,Unemployment rate,2017,29.63,2
Both sexes,11 Cádiz,Unemployment rate,2017,33.87,1
Both sexes,11 Cádiz,Employment rate,2017,38.44,4
Both sexes,11 Cádiz,Employment rate,2017,40.96,3
Both sexes,11 Cádiz,Employment rate,2017,39.12,2
Both sexes,11 Cádiz,Employment rate,2017,37.4,1
Both sexes,39 Cantabria,Activity rate,2017,55.85,4
Both sexes,39 Cantabria,Activity rate,2017,55.78,3
Both sexes,39 Cantabria,Activity rate,2017,55.87,2
Both sexes,39 Cantabria,Activity rate,2017,55.64,1
Both sexes,39 Cantabria,Unemployment rate,2017,13.49,4
Both sexes,39 Cantabria,Unemployment rate,2017,12.67,3
Both sexes,39 Cantabria,Unemployment rate,2017,14.03,2
Both sexes,39 Cantabria,Unemployment rate,2017,14.07,1
Both sexes,39 Cantabria,Employment rate,2017,48.32,4
Both sexes,39 Cantabria,Employment rate,2017,48.72,3
Both sexes,39 Cantabria,Employment rate,2017,48.03,2
Both sexes,39 Cantabria,Employment rate,2017,47.81,1
Both sexes,12 Castellón/Castelló,Activity rate,2017,57.91,4
Both sexes,12 Castellón/Castelló,Activity rate,2017,57.07,3
Both sexes,12 Castellón/Castelló,Activity rate,2017,56.09,2
Both sexes,12 Castellón/Castelló,Activity rate,2017,56.01,1
Both sexes,12 Castellón/Castelló,Unemployment rate,2017,14.37,4
Both sexes,12 Castellón/Castelló,Unemployment rate,2017,15.42,3
Both sexes,12 Castellón/Castelló,Unemployment rate,2017,17.58,2
Both sexes,12 Castellón/Castelló,Unemployment rate,2017,19.52,1
Both sexes,12 Castellón/Castelló,Employment rate,2017,49.59,4
Both sexes,12 Castellón/Castelló,Employment rate,2017,48.27,3
Both sexes,12 Castellón/Castelló,Employment rate,2017,46.23,2
Both sexes,12 Castellón/Castelló,Employment rate,2017,45.07,1
Both sexes,13 Ciudad Real,Activity rate,2017,56.16,4
Both sexes,13 Ciudad Real,Activity rate,2017,55.19,3
Both sexes,13 Ciudad Real,Activity rate,2017,56.15,2
Both sexes,13 Ciudad Real,Activity rate,2017,56.3,1
Both sexes,13 Ciudad Real,Unemployment rate,2017,23.3,4
Both sexes,13 Ciudad Real,Unemployment rate,2017,22.26,3
Both sexes,13 Ciudad Real,Unemployment rate,2017,26.33,2
Both sexes,13 Ciudad Real,Unemployment rate,2017,25.76,1
Both sexes,13 Ciudad Real,Employment rate,2017,43.08,4
Both sexes,13 Ciudad Real,Employment rate,2017,42.9,3
Both sexes,13 Ciudad Real,Employment rate,2017,41.37,2
Both sexes,13 Ciudad Real,Employment rate,2017,41.8,1
Both sexes,14 Córdoba,Activity rate,2017,56.8,4
Both sexes,14 Córdoba,Activity rate,2017,58.11,3
Both sexes,14 Córdoba,Activity rate,2017,57.43,2
Both sexes,14 Córdoba,Activity rate,2017,58.16,1
Both sexes,14 Córdoba,Unemployment rate,2017,27,4
Both sexes,14 Córdoba,Unemployment rate,2017,30.21,3
Both sexes,14 Córdoba,Unemployment rate,2017,27.94,2
Both sexes,14 Córdoba,Unemployment rate,2017,27.53,1
Both sexes,14 Córdoba,Employment rate,2017,41.46,4
Both sexes,14 Córdoba,Employment rate,2017,40.56,3
Both sexes,14 Córdoba,Employment rate,2017,41.38,2
Both sexes,14 Córdoba,Employment rate,2017,42.15,1
Both sexes,15 Coruña. A,Activity rate,2017,54.53,4
Both sexes,15 Coruña. A,Activity rate,2017,55.12,3
Both sexes,15 Coruña. A,Activity rate,2017,54.95,2
Both sexes,15 Coruña. A,Activity rate,2017,54.57,1
Both sexes,15 Coruña. A,Unemployment rate,2017,13.47,4
Both sexes,15 Coruña. A,Unemployment rate,2017,13.32,3
Both sexes,15 Coruña. A,Unemployment rate,2017,14.42,2
Both sexes,15 Coruña. A,Unemployment rate,2017,15.44,1
Both sexes,15 Coruña. A,Employment rate,2017,47.19,4
Both sexes,15 Coruña. A,Employment rate,2017,47.78,3
Both sexes,15 Coruña. A,Employment rate,2017,47.02,2
Both sexes,15 Coruña. A,Employment rate,2017,46.14,1
Both sexes,16 Cuenca,Activity rate,2017,55.81,4
Both sexes,16 Cuenca,Activity rate,2017,54.28,3
Both sexes,16 Cuenca,Activity rate,2017,54.77,2
Both sexes,16 Cuenca,Activity rate,2017,56.79,1
Both sexes,16 Cuenca,Unemployment rate,2017,17.18,4
Both sexes,16 Cuenca,Unemployment rate,2017,13.6,3
Both sexes,16 Cuenca,Unemployment rate,2017,15.73,2
Both sexes,16 Cuenca,Unemployment rate,2017,17.1,1
Both sexes,16 Cuenca,Employment rate,2017,46.22,4
Both sexes,16 Cuenca,Employment rate,2017,46.89,3
Both sexes,16 Cuenca,Employment rate,2017,46.16,2
Both sexes,16 Cuenca,Employment rate,2017,47.08,1
Both sexes,20 Gipuzkoa,Activity rate,2017,56.05,4
Both sexes,20 Gipuzkoa,Activity rate,2017,55.3,3
Both sexes,20 Gipuzkoa,Activity rate,2017,54.99,2
Both sexes,20 Gipuzkoa,Activity rate,2017,54.74,1
Both sexes,20 Gipuzkoa,Unemployment rate,2017,8.43,4
Both sexes,20 Gipuzkoa,Unemployment rate,2017,8.73,3
Both sexes,20 Gipuzkoa,Unemployment rate,2017,8.18,2
Both sexes,20 Gipuzkoa,Unemployment rate,2017,10.72,1
Both sexes,20 Gipuzkoa,Employment rate,2017,51.32,4
Both sexes,20 Gipuzkoa,Employment rate,2017,50.47,3
Both sexes,20 Gipuzkoa,Employment rate,2017,50.49,2
Both sexes,20 Gipuzkoa,Employment rate,2017,48.87,1
Both sexes,17 Girona,Activity rate,2017,61.93,4
Both sexes,17 Girona,Activity rate,2017,63.96,3
Both sexes,17 Girona,Activity rate,2017,62.77,2
Both sexes,17 Girona,Activity rate,2017,61.24,1
Both sexes,17 Girona,Unemployment rate,2017,13.61,4
Both sexes,17 Girona,Unemployment rate,2017,12.08,3
Both sexes,17 Girona,Unemployment rate,2017,13.13,2
Both sexes,17 Girona,Unemployment rate,2017,17.03,1
Both sexes,17 Girona,Employment rate,2017,53.5,4
Both sexes,17 Girona,Employment rate,2017,56.23,3
Both sexes,17 Girona,Employment rate,2017,54.53,2
Both sexes,17 Girona,Employment rate,2017,50.81,1
Both sexes,18 Granada,Activity rate,2017,57.45,4
Both sexes,18 Granada,Activity rate,2017,58.26,3
Both sexes,18 Granada,Activity rate,2017,58.58,2
Both sexes,18 Granada,Activity rate,2017,58.6,1
Both sexes,18 Granada,Unemployment rate,2017,25.87,4
Both sexes,18 Granada,Unemployment rate,2017,26.95,3
Both sexes,18 Granada,Unemployment rate,2017,24.61,2
Both sexes,18 Granada,Unemployment rate,2017,25.66,1
Both sexes,18 Granada,Employment rate,2017,42.59,4
Both sexes,18 Granada,Employment rate,2017,42.56,3
Both sexes,18 Granada,Employment rate,2017,44.17,2
Both sexes,18 Granada,Employment rate,2017,43.56,1
Both sexes,19 Guadalajara,Activity rate,2017,64.68,4
Both sexes,19 Guadalajara,Activity rate,2017,63.66,3
Both sexes,19 Guadalajara,Activity rate,2017,64,2
Both sexes,19 Guadalajara,Activity rate,2017,64.45,1
Both sexes,19 Guadalajara,Unemployment rate,2017,10.48,4
Both sexes,19 Guadalajara,Unemployment rate,2017,12.47,3
Both sexes,19 Guadalajara,Unemployment rate,2017,15.43,2
Both sexes,19 Guadalajara,Unemployment rate,2017,17.25,1
Both sexes,19 Guadalajara,Employment rate,2017,57.9,4
Both sexes,19 Guadalajara,Employment rate,2017,55.72,3
Both sexes,19 Guadalajara,Employment rate,2017,54.13,2
Both sexes,19 Guadalajara,Employment rate,2017,53.33,1
Both sexes,21 Huelva,Activity rate,2017,55.41,4
Both sexes,21 Huelva,Activity rate,2017,56.02,3
Both sexes,21 Huelva,Activity rate,2017,57.02,2
Both sexes,21 Huelva,Activity rate,2017,56.87,1
Both sexes,21 Huelva,Unemployment rate,2017,23.4,4
Both sexes,21 Huelva,Unemployment rate,2017,25.92,3
Both sexes,21 Huelva,Unemployment rate,2017,20.59,2
Both sexes,21 Huelva,Unemployment rate,2017,26.22,1
Both sexes,21 Huelva,Employment rate,2017,42.44,4
Both sexes,21 Huelva,Employment rate,2017,41.5,3
Both sexes,21 Huelva,Employment rate,2017,45.28,2
Both sexes,21 Huelva,Employment rate,2017,41.96,1
Both sexes,22 Huesca,Activity rate,2017,58.19,4
Both sexes,22 Huesca,Activity rate,2017,58.9,3
Both sexes,22 Huesca,Activity rate,2017,56.32,2
Both sexes,22 Huesca,Activity rate,2017,58.06,1
Both sexes,22 Huesca,Unemployment rate,2017,8.12,4
Both sexes,22 Huesca,Unemployment rate,2017,6.25,3
Both sexes,22 Huesca,Unemployment rate,2017,10.31,2
Both sexes,22 Huesca,Unemployment rate,2017,11.51,1
Both sexes,22 Huesca,Employment rate,2017,53.46,4
Both sexes,22 Huesca,Employment rate,2017,55.22,3
Both sexes,22 Huesca,Employment rate,2017,50.51,2
Both sexes,22 Huesca,Employment rate,2017,51.37,1
Both sexes,23 Jaén,Activity rate,2017,54.38,4
Both sexes,23 Jaén,Activity rate,2017,54.46,3
Both sexes,23 Jaén,Activity rate,2017,55.77,2
Both sexes,23 Jaén,Activity rate,2017,55.66,1
Both sexes,23 Jaén,Unemployment rate,2017,23.86,4
Both sexes,23 Jaén,Unemployment rate,2017,27.01,3
Both sexes,23 Jaén,Unemployment rate,2017,30.76,2
Both sexes,23 Jaén,Unemployment rate,2017,25.39,1
Both sexes,23 Jaén,Employment rate,2017,41.4,4
Both sexes,23 Jaén,Employment rate,2017,39.75,3
Both sexes,23 Jaén,Employment rate,2017,38.61,2
Both sexes,23 Jaén,Employment rate,2017,41.52,1
Both sexes,24 León,Activity rate,2017,49.32,4
Both sexes,24 León,Activity rate,2017,50.13,3
Both sexes,24 León,Activity rate,2017,50.73,2
Both sexes,24 León,Activity rate,2017,50.13,1
Both sexes,24 León,Unemployment rate,2017,14.93,4
Both sexes,24 León,Unemployment rate,2017,15.88,3
Both sexes,24 León,Unemployment rate,2017,16.23,2
Both sexes,24 León,Unemployment rate,2017,18.57,1
Both sexes,24 León,Employment rate,2017,41.96,4
Both sexes,24 León,Employment rate,2017,42.17,3
Both sexes,24 León,Employment rate,2017,42.5,2
Both sexes,24 León,Employment rate,2017,40.82,1
Both sexes,25 Lleida,Activity rate,2017,60.26,4
Both sexes,25 Lleida,Activity rate,2017,60.68,3
Both sexes,25 Lleida,Activity rate,2017,58.64,2
Both sexes,25 Lleida,Activity rate,2017,58.91,1
Both sexes,25 Lleida,Unemployment rate,2017,11.4,4
Both sexes,25 Lleida,Unemployment rate,2017,11.39,3
Both sexes,25 Lleida,Unemployment rate,2017,12.32,2
Both sexes,25 Lleida,Unemployment rate,2017,11.57,1
Both sexes,25 Lleida,Employment rate,2017,53.39,4
Both sexes,25 Lleida,Employment rate,2017,53.76,3
Both sexes,25 Lleida,Employment rate,2017,51.42,2
Both sexes,25 Lleida,Employment rate,2017,52.09,1
Both sexes,27 Lugo,Activity rate,2017,51.32,4
Both sexes,27 Lugo,Activity rate,2017,52.22,3
Both sexes,27 Lugo,Activity rate,2017,51.79,2
Both sexes,27 Lugo,Activity rate,2017,51.3,1
Both sexes,27 Lugo,Unemployment rate,2017,11.23,4
Both sexes,27 Lugo,Unemployment rate,2017,11.11,3
Both sexes,27 Lugo,Unemployment rate,2017,13.44,2
Both sexes,27 Lugo,Unemployment rate,2017,14.86,1
Both sexes,27 Lugo,Employment rate,2017,45.56,4
Both sexes,27 Lugo,Employment rate,2017,46.42,3
Both sexes,27 Lugo,Employment rate,2017,44.83,2
Both sexes,27 Lugo,Employment rate,2017,43.68,1
Both sexes,28 Madrid,Activity rate,2017,63.32,4
Both sexes,28 Madrid,Activity rate,2017,62.85,3
Both sexes,28 Madrid,Activity rate,2017,62.64,2
Both sexes,28 Madrid,Activity rate,2017,62.67,1
Both sexes,28 Madrid,Unemployment rate,2017,13.75,4
Both sexes,28 Madrid,Unemployment rate,2017,12.35,3
Both sexes,28 Madrid,Unemployment rate,2017,13.04,2
Both sexes,28 Madrid,Unemployment rate,2017,14.23,1
Both sexes,28 Madrid,Employment rate,2017,54.62,4
Both sexes,28 Madrid,Employment rate,2017,55.09,3
Both sexes,28 Madrid,Employment rate,2017,54.47,2
Both sexes,28 Madrid,Employment rate,2017,53.75,1
Both sexes,29 Málaga,Activity rate,2017,55.74,4
Both sexes,29 Málaga,Activity rate,2017,55.83,3
Both sexes,29 Málaga,Activity rate,2017,56.15,2
Both sexes,29 Málaga,Activity rate,2017,56.48,1
Both sexes,29 Málaga,Unemployment rate,2017,20.73,4
Both sexes,29 Málaga,Unemployment rate,2017,20.88,3
Both sexes,29 Málaga,Unemployment rate,2017,21.94,2
Both sexes,29 Málaga,Unemployment rate,2017,26.2,1
Both sexes,29 Málaga,Employment rate,2017,44.18,4
Both sexes,29 Málaga,Employment rate,2017,44.17,3
Both sexes,29 Málaga,Employment rate,2017,43.83,2
Both sexes,29 Málaga,Employment rate,2017,41.68,1
Both sexes,30 Murcia,Activity rate,2017,59.34,4
Both sexes,30 Murcia,Activity rate,2017,59.66,3
Both sexes,30 Murcia,Activity rate,2017,59.6,2
Both sexes,30 Murcia,Activity rate,2017,59.47,1
Both sexes,30 Murcia,Unemployment rate,2017,17.21,4
Both sexes,30 Murcia,Unemployment rate,2017,18.11,3
Both sexes,30 Murcia,Unemployment rate,2017,17.47,2
Both sexes,30 Murcia,Unemployment rate,2017,19.34,1
Both sexes,30 Murcia,Employment rate,2017,49.13,4
Both sexes,30 Murcia,Employment rate,2017,48.86,3
Both sexes,30 Murcia,Employment rate,2017,49.19,2
Both sexes,30 Murcia,Employment rate,2017,47.97,1
Both sexes,31 Navarra,Activity rate,2017,58.85,4
Both sexes,31 Navarra,Activity rate,2017,59.34,3
Both sexes,31 Navarra,Activity rate,2017,59.6,2
Both sexes,31 Navarra,Activity rate,2017,58.69,1
Both sexes,31 Navarra,Unemployment rate,2017,9.63,4
Both sexes,31 Navarra,Unemployment rate,2017,10.52,3
Both sexes,31 Navarra,Unemployment rate,2017,10.55,2
Both sexes,31 Navarra,Unemployment rate,2017,10.25,1
Both sexes,31 Navarra,Employment rate,2017,53.18,4
Both sexes,31 Navarra,Employment rate,2017,53.1,3
Both sexes,31 Navarra,Employment rate,2017,53.31,2
Both sexes,31 Navarra,Employment rate,2017,52.68,1
Both sexes,32 Ourense,Activity rate,2017,47.82,4
Both sexes,32 Ourense,Activity rate,2017,47.8,3
Both sexes,32 Ourense,Activity rate,2017,47.17,2
Both sexes,32 Ourense,Activity rate,2017,48.91,1
Both sexes,32 Ourense,Unemployment rate,2017,13.69,4
Both sexes,32 Ourense,Unemployment rate,2017,15.29,3
Both sexes,32 Ourense,Unemployment rate,2017,16.54,2
Both sexes,32 Ourense,Unemployment rate,2017,20.36,1
Both sexes,32 Ourense,Employment rate,2017,41.28,4
Both sexes,32 Ourense,Employment rate,2017,40.49,3
Both sexes,32 Ourense,Employment rate,2017,39.37,2
Both sexes,32 Ourense,Employment rate,2017,38.95,1
Both sexes,34 Palencia,Activity rate,2017,54.89,4
Both sexes,34 Palencia,Activity rate,2017,54.97,3
Both sexes,34 Palencia,Activity rate,2017,54.48,2
Both sexes,34 Palencia,Activity rate,2017,53.73,1
Both sexes,34 Palencia,Unemployment rate,2017,13.07,4
Both sexes,34 Palencia,Unemployment rate,2017,13.01,3
Both sexes,34 Palencia,Unemployment rate,2017,14.11,2
Both sexes,34 Palencia,Unemployment rate,2017,14.32,1
Both sexes,34 Palencia,Employment rate,2017,47.72,4
Both sexes,34 Palencia,Employment rate,2017,47.82,3
Both sexes,34 Palencia,Employment rate,2017,46.79,2
Both sexes,34 Palencia,Employment rate,2017,46.03,1
Both sexes,35 Palmas. Las,Activity rate,2017,61.36,4
Both sexes,35 Palmas. Las,Activity rate,2017,60.98,3
Both sexes,35 Palmas. Las,Activity rate,2017,61.9,2
Both sexes,35 Palmas. Las,Activity rate,2017,60.3,1
Both sexes,35 Palmas. Las,Unemployment rate,2017,21.48,4
Both sexes,35 Palmas. Las,Unemployment rate,2017,23.51,3
Both sexes,35 Palmas. Las,Unemployment rate,2017,26.09,2
Both sexes,35 Palmas. Las,Unemployment rate,2017,27.16,1
Both sexes,35 Palmas. Las,Employment rate,2017,48.18,4
Both sexes,35 Palmas. Las,Employment rate,2017,46.64,3
Both sexes,35 Palmas. Las,Employment rate,2017,45.75,2
Both sexes,35 Palmas. Las,Employment rate,2017,43.92,1
Both sexes,36 Pontevedra,Activity rate,2017,53.47,4
Both sexes,36 Pontevedra,Activity rate,2017,54.25,3
Both sexes,36 Pontevedra,Activity rate,2017,54.09,2
Both sexes,36 Pontevedra,Activity rate,2017,53.96,1
Both sexes,36 Pontevedra,Unemployment rate,2017,17.76,4
Both sexes,36 Pontevedra,Unemployment rate,2017,16.87,3
Both sexes,36 Pontevedra,Unemployment rate,2017,18.99,2
Both sexes,36 Pontevedra,Unemployment rate,2017,19.63,1
Both sexes,36 Pontevedra,Employment rate,2017,43.98,4
Both sexes,36 Pontevedra,Employment rate,2017,45.1,3
Both sexes,36 Pontevedra,Employment rate,2017,43.82,2
Both sexes,36 Pontevedra,Employment rate,2017,43.37,1
Both sexes,26 Rioja. La,Activity rate,2017,58.92,4
Both sexes,26 Rioja. La,Activity rate,2017,58.58,3
Both sexes,26 Rioja. La,Activity rate,2017,58.78,2
Both sexes,26 Rioja. La,Activity rate,2017,59.54,1
Both sexes,26 Rioja. La,Unemployment rate,2017,11.51,4
Both sexes,26 Rioja. La,Unemployment rate,2017,12.62,3
Both sexes,26 Rioja. La,Unemployment rate,2017,10.92,2
Both sexes,26 Rioja. La,Unemployment rate,2017,12.92,1
Both sexes,26 Rioja. La,Employment rate,2017,52.14,4
Both sexes,26 Rioja. La,Employment rate,2017,51.19,3
Both sexes,26 Rioja. La,Employment rate,2017,52.36,2
Both sexes,26 Rioja. La,Employment rate,2017,51.85,1
Both sexes,37 Salamanca,Activity rate,2017,53.58,4
Both sexes,37 Salamanca,Activity rate,2017,54.19,3
Both sexes,37 Salamanca,Activity rate,2017,53.06,2
Both sexes,37 Salamanca,Activity rate,2017,52.2,1
