sex,provinces,rates,year,total,quarter
Both sexes,01 Araba/Álava,Unemployment rate,2021,8.71,4
Both sexes,01 Araba/Álava,Unemployment rate,2021,11.44,3
Both sexes,01 Araba/Álava,Unemployment rate,2021,10.47,2
Both sexes,01 Araba/Álava,Unemployment rate,2021,11.31,1
Both sexes,01 Araba/Álava,Employment rate,2021,54.31,4
Both sexes,01 Araba/Álava,Employment rate,2021,51.63,3
Both sexes,01 Araba/Álava,Employment rate,2021,49.55,2
Both sexes,01 Araba/Álava,Employment rate,2021,49.72,1
Both sexes,33 Asturias,Activity rate,2021,50.01,4
Both sexes,33 Asturias,Activity rate,2021,51.05,3
Both sexes,33 Asturias,Activity rate,2021,51.08,2
Both sexes,33 Asturias,Activity rate,2021,50.59,1
Both sexes,33 Asturias,Unemployment rate,2021,10.01,4
Both sexes,33 Asturias,Unemployment rate,2021,12.32,3
Both sexes,33 Asturias,Unemployment rate,2021,13.64,2
Both sexes,33 Asturias,Unemployment rate,2021,14.09,1
Both sexes,33 Asturias,Employment rate,2021,45,4
Both sexes,33 Asturias,Employment rate,2021,44.76,3
Both sexes,33 Asturias,Employment rate,2021,44.11,2
Both sexes,33 Asturias,Employment rate,2021,43.46,1
Both sexes,05 Ávila,Activity rate,2021,53.75,4
Both sexes,05 Ávila,Activity rate,2021,51.82,3
Both sexes,05 Ávila,Activity rate,2021,53.59,2
Both sexes,05 Ávila,Activity rate,2021,52.21,1
Both sexes,05 Ávila,Unemployment rate,2021,15.32,4
Both sexes,05 Ávila,Unemployment rate,2021,12.08,3
Both sexes,05 Ávila,Unemployment rate,2021,17.18,2
Both sexes,05 Ávila,Unemployment rate,2021,15.81,1
Both sexes,05 Ávila,Employment rate,2021,45.52,4
Both sexes,05 Ávila,Employment rate,2021,45.56,3
Both sexes,05 Ávila,Employment rate,2021,44.38,2
Both sexes,05 Ávila,Employment rate,2021,43.96,1
Both sexes,06 Badajoz,Activity rate,2021,55.1,4
Both sexes,06 Badajoz,Activity rate,2021,58.29,3
Both sexes,06 Badajoz,Activity rate,2021,56.54,2
Both sexes,06 Badajoz,Activity rate,2021,54.97,1
Both sexes,06 Badajoz,Unemployment rate,2021,19.7,4
Both sexes,06 Badajoz,Unemployment rate,2021,18.19,3
Both sexes,06 Badajoz,Unemployment rate,2021,19.2,2
Both sexes,06 Badajoz,Unemployment rate,2021,21.47,1
Both sexes,06 Badajoz,Employment rate,2021,44.25,4
Both sexes,06 Badajoz,Employment rate,2021,47.69,3
Both sexes,06 Badajoz,Employment rate,2021,45.68,2
Both sexes,06 Badajoz,Employment rate,2021,43.16,1
Both sexes,07 Balears. Illes,Activity rate,2021,61.41,4
Both sexes,07 Balears. Illes,Activity rate,2021,66.58,3
Both sexes,07 Balears. Illes,Activity rate,2021,64.71,2
Both sexes,07 Balears. Illes,Activity rate,2021,60.17,1
Both sexes,07 Balears. Illes,Unemployment rate,2021,14.9,4
Both sexes,07 Balears. Illes,Unemployment rate,2021,10.57,3
Both sexes,07 Balears. Illes,Unemployment rate,2021,15.17,2
Both sexes,07 Balears. Illes,Unemployment rate,2021,18.88,1
Both sexes,07 Balears. Illes,Employment rate,2021,52.26,4
Both sexes,07 Balears. Illes,Employment rate,2021,59.54,3
Both sexes,07 Balears. Illes,Employment rate,2021,54.89,2
Both sexes,07 Balears. Illes,Employment rate,2021,48.81,1
Both sexes,08 Barcelona,Activity rate,2021,61.69,4
Both sexes,08 Barcelona,Activity rate,2021,61.49,3
Both sexes,08 Barcelona,Activity rate,2021,61.53,2
Both sexes,08 Barcelona,Activity rate,2021,61.08,1
Both sexes,08 Barcelona,Unemployment rate,2021,9.6,4
Both sexes,08 Barcelona,Unemployment rate,2021,10.79,3
Both sexes,08 Barcelona,Unemployment rate,2021,12.15,2
Both sexes,08 Barcelona,Unemployment rate,2021,12.36,1
Both sexes,08 Barcelona,Employment rate,2021,55.77,4
Both sexes,08 Barcelona,Employment rate,2021,54.86,3
Both sexes,08 Barcelona,Employment rate,2021,54.06,2
Both sexes,08 Barcelona,Employment rate,2021,53.53,1
Both sexes,48 Bizkaia,Activity rate,2021,56.75,4
Both sexes,48 Bizkaia,Activity rate,2021,55.86,3
Both sexes,48 Bizkaia,Activity rate,2021,54.62,2
Both sexes,48 Bizkaia,Activity rate,2021,53.45,1
Both sexes,48 Bizkaia,Unemployment rate,2021,9.5,4
Both sexes,48 Bizkaia,Unemployment rate,2021,10.04,3
Both sexes,48 Bizkaia,Unemployment rate,2021,11.32,2
Both sexes,48 Bizkaia,Unemployment rate,2021,12.04,1
Both sexes,48 Bizkaia,Employment rate,2021,51.36,4
Both sexes,48 Bizkaia,Employment rate,2021,50.25,3
Both sexes,48 Bizkaia,Employment rate,2021,48.44,2
Both sexes,48 Bizkaia,Employment rate,2021,47.01,1
Both sexes,09 Burgos,Activity rate,2021,58.52,4
Both sexes,09 Burgos,Activity rate,2021,58.9,3
Both sexes,09 Burgos,Activity rate,2021,57.84,2
Both sexes,09 Burgos,Activity rate,2021,57.29,1
Both sexes,09 Burgos,Unemployment rate,2021,10.03,4
Both sexes,09 Burgos,Unemployment rate,2021,9.09,3
Both sexes,09 Burgos,Unemployment rate,2021,10.42,2
Both sexes,09 Burgos,Unemployment rate,2021,9.88,1
Both sexes,09 Burgos,Employment rate,2021,52.64,4
Both sexes,09 Burgos,Employment rate,2021,53.55,3
Both sexes,09 Burgos,Employment rate,2021,51.81,2
Both sexes,09 Burgos,Employment rate,2021,51.64,1
Both sexes,10 Cáceres,Activity rate,2021,54.51,4
Both sexes,10 Cáceres,Activity rate,2021,53.75,3
Both sexes,10 Cáceres,Activity rate,2021,53.95,2
Both sexes,10 Cáceres,Activity rate,2021,51.56,1
Both sexes,10 Cáceres,Unemployment rate,2021,17.64,4
Both sexes,10 Cáceres,Unemployment rate,2021,17.44,3
Both sexes,10 Cáceres,Unemployment rate,2021,19.07,2
Both sexes,10 Cáceres,Unemployment rate,2021,23.58,1
Both sexes,10 Cáceres,Employment rate,2021,44.89,4
Both sexes,10 Cáceres,Employment rate,2021,44.38,3
Both sexes,10 Cáceres,Employment rate,2021,43.66,2
Both sexes,10 Cáceres,Employment rate,2021,39.4,1
Both sexes,11 Cádiz,Activity rate,2021,55.04,4
Both sexes,11 Cádiz,Activity rate,2021,56.73,3
Both sexes,11 Cádiz,Activity rate,2021,55.48,2
Both sexes,11 Cádiz,Activity rate,2021,53.41,1
Both sexes,11 Cádiz,Unemployment rate,2021,25.94,4
Both sexes,11 Cádiz,Unemployment rate,2021,23.16,3
Both sexes,11 Cádiz,Unemployment rate,2021,25.55,2
Both sexes,11 Cádiz,Unemployment rate,2021,27.05,1
Both sexes,11 Cádiz,Employment rate,2021,40.76,4
Both sexes,11 Cádiz,Employment rate,2021,43.6,3
Both sexes,11 Cádiz,Employment rate,2021,41.3,2
Both sexes,11 Cádiz,Employment rate,2021,38.96,1
Both sexes,39 Cantabria,Activity rate,2021,54.96,4
Both sexes,39 Cantabria,Activity rate,2021,57.13,3
Both sexes,39 Cantabria,Activity rate,2021,55.49,2
Both sexes,39 Cantabria,Activity rate,2021,54.31,1
Both sexes,39 Cantabria,Unemployment rate,2021,11.52,4
Both sexes,39 Cantabria,Unemployment rate,2021,10.04,3
Both sexes,39 Cantabria,Unemployment rate,2021,12.43,2
Both sexes,39 Cantabria,Unemployment rate,2021,11.88,1
Both sexes,39 Cantabria,Employment rate,2021,48.63,4
Both sexes,39 Cantabria,Employment rate,2021,51.39,3
Both sexes,39 Cantabria,Employment rate,2021,48.59,2
Both sexes,39 Cantabria,Employment rate,2021,47.86,1
Both sexes,12 Castellón/Castelló,Activity rate,2021,56.04,4
Both sexes,12 Castellón/Castelló,Activity rate,2021,57.6,3
Both sexes,12 Castellón/Castelló,Activity rate,2021,58.12,2
Both sexes,12 Castellón/Castelló,Activity rate,2021,55.55,1
Both sexes,12 Castellón/Castelló,Unemployment rate,2021,11.19,4
Both sexes,12 Castellón/Castelló,Unemployment rate,2021,12.54,3
Both sexes,12 Castellón/Castelló,Unemployment rate,2021,15.2,2
Both sexes,12 Castellón/Castelló,Unemployment rate,2021,15.86,1
Both sexes,12 Castellón/Castelló,Employment rate,2021,49.76,4
Both sexes,12 Castellón/Castelló,Employment rate,2021,50.37,3
Both sexes,12 Castellón/Castelló,Employment rate,2021,49.29,2
Both sexes,12 Castellón/Castelló,Employment rate,2021,46.73,1
Both sexes,13 Ciudad Real,Activity rate,2021,56.37,4
Both sexes,13 Ciudad Real,Activity rate,2021,56.58,3
Both sexes,13 Ciudad Real,Activity rate,2021,55.87,2
Both sexes,13 Ciudad Real,Activity rate,2021,55.25,1
Both sexes,13 Ciudad Real,Unemployment rate,2021,16.11,4
Both sexes,13 Ciudad Real,Unemployment rate,2021,16.29,3
Both sexes,13 Ciudad Real,Unemployment rate,2021,18.02,2
Both sexes,13 Ciudad Real,Unemployment rate,2021,19.99,1
Both sexes,13 Ciudad Real,Employment rate,2021,47.29,4
Both sexes,13 Ciudad Real,Employment rate,2021,47.37,3
Both sexes,13 Ciudad Real,Employment rate,2021,45.8,2
Both sexes,13 Ciudad Real,Employment rate,2021,44.2,1
Both sexes,14 Córdoba,Activity rate,2021,57.29,4
Both sexes,14 Córdoba,Activity rate,2021,58.23,3
Both sexes,14 Córdoba,Activity rate,2021,57.63,2
Both sexes,14 Córdoba,Activity rate,2021,56.98,1
Both sexes,14 Córdoba,Unemployment rate,2021,17.35,4
Both sexes,14 Córdoba,Unemployment rate,2021,22.92,3
Both sexes,14 Córdoba,Unemployment rate,2021,22.64,2
Both sexes,14 Córdoba,Unemployment rate,2021,20.07,1
Both sexes,14 Córdoba,Employment rate,2021,47.35,4
Both sexes,14 Córdoba,Employment rate,2021,44.89,3
Both sexes,14 Córdoba,Employment rate,2021,44.59,2
Both sexes,14 Córdoba,Employment rate,2021,45.54,1
Both sexes,15 Coruña. A,Activity rate,2021,53.11,4
Both sexes,15 Coruña. A,Activity rate,2021,52.92,3
Both sexes,15 Coruña. A,Activity rate,2021,52.73,2
Both sexes,15 Coruña. A,Activity rate,2021,52.22,1
Both sexes,15 Coruña. A,Unemployment rate,2021,10.39,4
Both sexes,15 Coruña. A,Unemployment rate,2021,8.29,3
Both sexes,15 Coruña. A,Unemployment rate,2021,11.19,2
Both sexes,15 Coruña. A,Unemployment rate,2021,12.7,1
Both sexes,15 Coruña. A,Employment rate,2021,47.59,4
Both sexes,15 Coruña. A,Employment rate,2021,48.54,3
Both sexes,15 Coruña. A,Employment rate,2021,46.83,2
Both sexes,15 Coruña. A,Employment rate,2021,45.59,1
Both sexes,16 Cuenca,Activity rate,2021,57.14,4
Both sexes,16 Cuenca,Activity rate,2021,57.34,3
Both sexes,16 Cuenca,Activity rate,2021,54.82,2
Both sexes,16 Cuenca,Activity rate,2021,53.92,1
Both sexes,16 Cuenca,Unemployment rate,2021,9.43,4
Both sexes,16 Cuenca,Unemployment rate,2021,11.55,3
Both sexes,16 Cuenca,Unemployment rate,2021,13.07,2
Both sexes,16 Cuenca,Unemployment rate,2021,14.02,1
Both sexes,16 Cuenca,Employment rate,2021,51.75,4
Both sexes,16 Cuenca,Employment rate,2021,50.72,3
Both sexes,16 Cuenca,Employment rate,2021,47.66,2
Both sexes,16 Cuenca,Employment rate,2021,46.36,1
Both sexes,20 Gipuzkoa,Activity rate,2021,55.77,4
Both sexes,20 Gipuzkoa,Activity rate,2021,57.43,3
Both sexes,20 Gipuzkoa,Activity rate,2021,56.68,2
Both sexes,20 Gipuzkoa,Activity rate,2021,57.37,1
Both sexes,20 Gipuzkoa,Unemployment rate,2021,6.55,4
Both sexes,20 Gipuzkoa,Unemployment rate,2021,8.99,3
Both sexes,20 Gipuzkoa,Unemployment rate,2021,7.78,2
Both sexes,20 Gipuzkoa,Unemployment rate,2021,9.26,1
Both sexes,20 Gipuzkoa,Employment rate,2021,52.12,4
Both sexes,20 Gipuzkoa,Employment rate,2021,52.27,3
Both sexes,20 Gipuzkoa,Employment rate,2021,52.27,2
Both sexes,20 Gipuzkoa,Employment rate,2021,52.06,1
Both sexes,17 Girona,Activity rate,2021,62.64,4
Both sexes,17 Girona,Activity rate,2021,63.65,3
Both sexes,17 Girona,Activity rate,2021,62.98,2
Both sexes,17 Girona,Activity rate,2021,61.42,1
Both sexes,17 Girona,Unemployment rate,2021,11.22,4
Both sexes,17 Girona,Unemployment rate,2021,10.83,3
Both sexes,17 Girona,Unemployment rate,2021,14.19,2
Both sexes,17 Girona,Unemployment rate,2021,14.71,1
Both sexes,17 Girona,Employment rate,2021,55.62,4
Both sexes,17 Girona,Employment rate,2021,56.76,3
Both sexes,17 Girona,Employment rate,2021,54.05,2
Both sexes,17 Girona,Employment rate,2021,52.38,1
Both sexes,18 Granada,Activity rate,2021,57.49,4
Both sexes,18 Granada,Activity rate,2021,57.38,3
Both sexes,18 Granada,Activity rate,2021,57.78,2
Both sexes,18 Granada,Activity rate,2021,56.25,1
Both sexes,18 Granada,Unemployment rate,2021,20.35,4
Both sexes,18 Granada,Unemployment rate,2021,22.13,3
Both sexes,18 Granada,Unemployment rate,2021,23.1,2
Both sexes,18 Granada,Unemployment rate,2021,23.32,1
Both sexes,18 Granada,Employment rate,2021,45.79,4
Both sexes,18 Granada,Employment rate,2021,44.68,3
Both sexes,18 Granada,Employment rate,2021,44.43,2
Both sexes,18 Granada,Employment rate,2021,43.13,1
Both sexes,19 Guadalajara,Activity rate,2021,59.79,4
Both sexes,19 Guadalajara,Activity rate,2021,61.95,3
Both sexes,19 Guadalajara,Activity rate,2021,61.31,2
Both sexes,19 Guadalajara,Activity rate,2021,61.6,1
Both sexes,19 Guadalajara,Unemployment rate,2021,10.83,4
Both sexes,19 Guadalajara,Unemployment rate,2021,11.02,3
Both sexes,19 Guadalajara,Unemployment rate,2021,14.64,2
Both sexes,19 Guadalajara,Unemployment rate,2021,13.68,1
Both sexes,19 Guadalajara,Employment rate,2021,53.32,4
Both sexes,19 Guadalajara,Employment rate,2021,55.13,3
Both sexes,19 Guadalajara,Employment rate,2021,52.33,2
Both sexes,19 Guadalajara,Employment rate,2021,53.17,1
Both sexes,21 Huelva,Activity rate,2021,55.53,4
Both sexes,21 Huelva,Activity rate,2021,53.84,3
Both sexes,21 Huelva,Activity rate,2021,56.6,2
Both sexes,21 Huelva,Activity rate,2021,52.82,1
Both sexes,21 Huelva,Unemployment rate,2021,19.66,4
Both sexes,21 Huelva,Unemployment rate,2021,26.79,3
Both sexes,21 Huelva,Unemployment rate,2021,13.38,2
Both sexes,21 Huelva,Unemployment rate,2021,20.7,1
Both sexes,21 Huelva,Employment rate,2021,44.62,4
Both sexes,21 Huelva,Employment rate,2021,39.42,3
Both sexes,21 Huelva,Employment rate,2021,49.02,2
Both sexes,21 Huelva,Employment rate,2021,41.88,1
Both sexes,22 Huesca,Activity rate,2021,58.21,4
Both sexes,22 Huesca,Activity rate,2021,60.98,3
Both sexes,22 Huesca,Activity rate,2021,59.42,2
Both sexes,22 Huesca,Activity rate,2021,57.81,1
Both sexes,22 Huesca,Unemployment rate,2021,7.07,4
Both sexes,22 Huesca,Unemployment rate,2021,7.33,3
Both sexes,22 Huesca,Unemployment rate,2021,6.75,2
Both sexes,22 Huesca,Unemployment rate,2021,9.11,1
Both sexes,22 Huesca,Employment rate,2021,54.1,4
Both sexes,22 Huesca,Employment rate,2021,56.51,3
Both sexes,22 Huesca,Employment rate,2021,55.4,2
Both sexes,22 Huesca,Employment rate,2021,52.55,1
Both sexes,23 Jaén,Activity rate,2021,53.86,4
Both sexes,23 Jaén,Activity rate,2021,53.07,3
Both sexes,23 Jaén,Activity rate,2021,51.73,2
Both sexes,23 Jaén,Activity rate,2021,52.48,1
Both sexes,23 Jaén,Unemployment rate,2021,20.37,4
Both sexes,23 Jaén,Unemployment rate,2021,22.59,3
Both sexes,23 Jaén,Unemployment rate,2021,24.25,2
Both sexes,23 Jaén,Unemployment rate,2021,20.14,1
Both sexes,23 Jaén,Employment rate,2021,42.89,4
Both sexes,23 Jaén,Employment rate,2021,41.08,3
Both sexes,23 Jaén,Employment rate,2021,39.19,2
Both sexes,23 Jaén,Employment rate,2021,41.91,1
Both sexes,24 León,Activity rate,2021,51.34,4
Both sexes,24 León,Activity rate,2021,52.09,3
Both sexes,24 León,Activity rate,2021,50.05,2
Both sexes,24 León,Activity rate,2021,49.04,1
Both sexes,24 León,Unemployment rate,2021,11.8,4
Both sexes,24 León,Unemployment rate,2021,10.53,3
Both sexes,24 León,Unemployment rate,2021,15.35,2
Both sexes,24 León,Unemployment rate,2021,14.12,1
Both sexes,24 León,Employment rate,2021,45.28,4
Both sexes,24 León,Employment rate,2021,46.6,3
Both sexes,24 León,Employment rate,2021,42.37,2
Both sexes,24 León,Employment rate,2021,42.12,1
Both sexes,25 Lleida,Activity rate,2021,62.58,4
Both sexes,25 Lleida,Activity rate,2021,62.86,3
Both sexes,25 Lleida,Activity rate,2021,61.56,2
Both sexes,25 Lleida,Activity rate,2021,63.35,1
Both sexes,25 Lleida,Unemployment rate,2021,11.21,4
Both sexes,25 Lleida,Unemployment rate,2021,11.31,3
Both sexes,25 Lleida,Unemployment rate,2021,9.95,2
Both sexes,25 Lleida,Unemployment rate,2021,11.96,1
Both sexes,25 Lleida,Employment rate,2021,55.57,4
Both sexes,25 Lleida,Employment rate,2021,55.75,3
Both sexes,25 Lleida,Employment rate,2021,55.44,2
Both sexes,25 Lleida,Employment rate,2021,55.77,1
Both sexes,27 Lugo,Activity rate,2021,51.18,4
Both sexes,27 Lugo,Activity rate,2021,53.03,3
Both sexes,27 Lugo,Activity rate,2021,52.75,2
Both sexes,27 Lugo,Activity rate,2021,52.27,1
Both sexes,27 Lugo,Unemployment rate,2021,8.93,4
Both sexes,27 Lugo,Unemployment rate,2021,8.62,3
Both sexes,27 Lugo,Unemployment rate,2021,9.83,2
Both sexes,27 Lugo,Unemployment rate,2021,8.82,1
Both sexes,27 Lugo,Employment rate,2021,46.61,4
Both sexes,27 Lugo,Employment rate,2021,48.46,3
Both sexes,27 Lugo,Employment rate,2021,47.57,2
Both sexes,27 Lugo,Employment rate,2021,47.66,1
Both sexes,28 Madrid,Activity rate,2021,63.06,4
Both sexes,28 Madrid,Activity rate,2021,63.53,3
Both sexes,28 Madrid,Activity rate,2021,63.64,2
Both sexes,28 Madrid,Activity rate,2021,63.31,1
Both sexes,28 Madrid,Unemployment rate,2021,10.12,4
Both sexes,28 Madrid,Unemployment rate,2021,11.84,3
Both sexes,28 Madrid,Unemployment rate,2021,12.09,2
Both sexes,28 Madrid,Unemployment rate,2021,12.15,1
Both sexes,28 Madrid,Employment rate,2021,56.68,4
Both sexes,28 Madrid,Employment rate,2021,56,3
Both sexes,28 Madrid,Employment rate,2021,55.95,2
Both sexes,28 Madrid,Employment rate,2021,55.62,1
Both sexes,29 Málaga,Activity rate,2021,58.31,4
Both sexes,29 Málaga,Activity rate,2021,57.86,3
Both sexes,29 Málaga,Activity rate,2021,56.63,2
Both sexes,29 Málaga,Activity rate,2021,55.92,1
Both sexes,29 Málaga,Unemployment rate,2021,19.79,4
Both sexes,29 Málaga,Unemployment rate,2021,20.18,3
Both sexes,29 Málaga,Unemployment rate,2021,19.08,2
Both sexes,29 Málaga,Unemployment rate,2021,22.42,1
Both sexes,29 Málaga,Employment rate,2021,46.77,4
Both sexes,29 Málaga,Employment rate,2021,46.18,3
Both sexes,29 Málaga,Employment rate,2021,45.83,2
Both sexes,29 Málaga,Employment rate,2021,43.39,1
Both sexes,30 Murcia,Activity rate,2021,59.99,4
Both sexes,30 Murcia,Activity rate,2021,61.61,3
Both sexes,30 Murcia,Activity rate,2021,60.38,2
Both sexes,30 Murcia,Activity rate,2021,59.33,1
Both sexes,30 Murcia,Unemployment rate,2021,12.92,4
Both sexes,30 Murcia,Unemployment rate,2021,14.65,3
Both sexes,30 Murcia,Unemployment rate,2021,13.15,2
Both sexes,30 Murcia,Unemployment rate,2021,16.42,1
Both sexes,30 Murcia,Employment rate,2021,52.24,4
Both sexes,30 Murcia,Employment rate,2021,52.58,3
Both sexes,30 Murcia,Employment rate,2021,52.44,2
Both sexes,30 Murcia,Employment rate,2021,49.59,1
Both sexes,31 Navarra,Activity rate,2021,58.85,4
Both sexes,31 Navarra,Activity rate,2021,59.08,3
Both sexes,31 Navarra,Activity rate,2021,58.47,2
Both sexes,31 Navarra,Activity rate,2021,57.88,1
Both sexes,31 Navarra,Unemployment rate,2021,9.93,4
Both sexes,31 Navarra,Unemployment rate,2021,10.7,3
Both sexes,31 Navarra,Unemployment rate,2021,10.3,2
Both sexes,31 Navarra,Unemployment rate,2021,11.45,1
Both sexes,31 Navarra,Employment rate,2021,53,4
Both sexes,31 Navarra,Employment rate,2021,52.76,3
Both sexes,31 Navarra,Employment rate,2021,52.45,2
Both sexes,31 Navarra,Employment rate,2021,51.26,1
Both sexes,32 Ourense,Activity rate,2021,48.18,4
Both sexes,32 Ourense,Activity rate,2021,48.58,3
Both sexes,32 Ourense,Activity rate,2021,48.06,2
Both sexes,32 Ourense,Activity rate,2021,47.86,1
Both sexes,32 Ourense,Unemployment rate,2021,10.21,4
Both sexes,32 Ourense,Unemployment rate,2021,9.77,3
Both sexes,32 Ourense,Unemployment rate,2021,12.59,2
Both sexes,32 Ourense,Unemployment rate,2021,11.63,1
Both sexes,32 Ourense,Employment rate,2021,43.26,4
Both sexes,32 Ourense,Employment rate,2021,43.84,3
Both sexes,32 Ourense,Employment rate,2021,42.01,2
Both sexes,32 Ourense,Employment rate,2021,42.29,1
Both sexes,34 Palencia,Activity rate,2021,54.01,4
Both sexes,34 Palencia,Activity rate,2021,54.15,3
Both sexes,34 Palencia,Activity rate,2021,54.21,2
Both sexes,34 Palencia,Activity rate,2021,52.72,1
Both sexes,34 Palencia,Unemployment rate,2021,9.47,4
Both sexes,34 Palencia,Unemployment rate,2021,8.81,3
Both sexes,34 Palencia,Unemployment rate,2021,9.53,2
Both sexes,34 Palencia,Unemployment rate,2021,11,1
Both sexes,34 Palencia,Employment rate,2021,48.9,4
Both sexes,34 Palencia,Employment rate,2021,49.38,3
Both sexes,34 Palencia,Employment rate,2021,49.05,2
Both sexes,34 Palencia,Employment rate,2021,46.92,1
Both sexes,35 Palmas. Las,Activity rate,2021,60.62,4
Both sexes,35 Palmas. Las,Activity rate,2021,60.88,3
Both sexes,35 Palmas. Las,Activity rate,2021,57.46,2
Both sexes,35 Palmas. Las,Activity rate,2021,55.35,1
Both sexes,35 Palmas. Las,Unemployment rate,2021,18.18,4
Both sexes,35 Palmas. Las,Unemployment rate,2021,24.27,3
Both sexes,35 Palmas. Las,Unemployment rate,2021,23.86,2
Both sexes,35 Palmas. Las,Unemployment rate,2021,25.65,1
Both sexes,35 Palmas. Las,Employment rate,2021,49.6,4
Both sexes,35 Palmas. Las,Employment rate,2021,46.1,3
Both sexes,35 Palmas. Las,Employment rate,2021,43.75,2
Both sexes,35 Palmas. Las,Employment rate,2021,41.16,1
Both sexes,36 Pontevedra,Activity rate,2021,53.35,4
Both sexes,36 Pontevedra,Activity rate,2021,54.36,3
Both sexes,36 Pontevedra,Activity rate,2021,53.65,2
Both sexes,36 Pontevedra,Activity rate,2021,53.09,1
Both sexes,36 Pontevedra,Unemployment rate,2021,12.69,4
Both sexes,36 Pontevedra,Unemployment rate,2021,13.16,3
Both sexes,36 Pontevedra,Unemployment rate,2021,14.65,2
Both sexes,36 Pontevedra,Unemployment rate,2021,15.22,1
Both sexes,36 Pontevedra,Employment rate,2021,46.58,4
Both sexes,36 Pontevedra,Employment rate,2021,47.21,3
Both sexes,36 Pontevedra,Employment rate,2021,45.79,2
Both sexes,36 Pontevedra,Employment rate,2021,45.01,1
Both sexes,26 Rioja. La,Activity rate,2021,59.73,4
Both sexes,26 Rioja. La,Activity rate,2021,60.6,3
Both sexes,26 Rioja. La,Activity rate,2021,60.83,2
Both sexes,26 Rioja. La,Activity rate,2021,58.61,1
Both sexes,26 Rioja. La,Unemployment rate,2021,10.45,4
Both sexes,26 Rioja. La,Unemployment rate,2021,12.21,3
Both sexes,26 Rioja. La,Unemployment rate,2021,11.52,2
Both sexes,26 Rioja. La,Unemployment rate,2021,11.9,1
Both sexes,26 Rioja. La,Employment rate,2021,53.49,4
Both sexes,26 Rioja. La,Employment rate,2021,53.21,3
Both sexes,26 Rioja. La,Employment rate,2021,53.82,2
Both sexes,26 Rioja. La,Employment rate,2021,51.63,1
Both sexes,37 Salamanca,Activity rate,2021,53.94,4
Both sexes,37 Salamanca,Activity rate,2021,55.02,3
Both sexes,37 Salamanca,Activity rate,2021,53.02,2
Both sexes,37 Salamanca,Activity rate,2021,52.92,1
Both sexes,37 Salamanca,Unemployment rate,2021,11.45,4
