sex,provinces,rates,year,total,quarter
Both sexes,19 Guadalajara,Unemployment rate,2014,23.46,4
Both sexes,19 Guadalajara,Unemployment rate,2014,21.83,3
Both sexes,19 Guadalajara,Unemployment rate,2014,24.76,2
Both sexes,19 Guadalajara,Unemployment rate,2014,23.01,1
Both sexes,19 Guadalajara,Employment rate,2014,50.39,4
Both sexes,19 Guadalajara,Employment rate,2014,50.91,3
Both sexes,19 Guadalajara,Employment rate,2014,49.43,2
Both sexes,19 Guadalajara,Employment rate,2014,49.51,1
Both sexes,21 Huelva,Activity rate,2014,57.81,4
Both sexes,21 Huelva,Activity rate,2014,57.81,3
Both sexes,21 Huelva,Activity rate,2014,60.08,2
Both sexes,21 Huelva,Activity rate,2014,56.29,1
Both sexes,21 Huelva,Unemployment rate,2014,35.26,4
Both sexes,21 Huelva,Unemployment rate,2014,35.97,3
Both sexes,21 Huelva,Unemployment rate,2014,28.14,2
Both sexes,21 Huelva,Unemployment rate,2014,28.44,1
Both sexes,21 Huelva,Employment rate,2014,37.43,4
Both sexes,21 Huelva,Employment rate,2014,37.02,3
Both sexes,21 Huelva,Employment rate,2014,43.17,2
Both sexes,21 Huelva,Employment rate,2014,40.28,1
Both sexes,22 Huesca,Activity rate,2014,58.65,4
Both sexes,22 Huesca,Activity rate,2014,58.19,3
Both sexes,22 Huesca,Activity rate,2014,56.76,2
Both sexes,22 Huesca,Activity rate,2014,56.46,1
Both sexes,22 Huesca,Unemployment rate,2014,16.94,4
Both sexes,22 Huesca,Unemployment rate,2014,14.07,3
Both sexes,22 Huesca,Unemployment rate,2014,16.9,2
Both sexes,22 Huesca,Unemployment rate,2014,20.91,1
Both sexes,22 Huesca,Employment rate,2014,48.72,4
Both sexes,22 Huesca,Employment rate,2014,50.01,3
Both sexes,22 Huesca,Employment rate,2014,47.17,2
Both sexes,22 Huesca,Employment rate,2014,44.65,1
Both sexes,23 Jaén,Activity rate,2014,55.26,4
Both sexes,23 Jaén,Activity rate,2014,54.12,3
Both sexes,23 Jaén,Activity rate,2014,53.5,2
Both sexes,23 Jaén,Activity rate,2014,55.27,1
Both sexes,23 Jaén,Unemployment rate,2014,33.33,4
Both sexes,23 Jaén,Unemployment rate,2014,35.8,3
Both sexes,23 Jaén,Unemployment rate,2014,35.72,2
Both sexes,23 Jaén,Unemployment rate,2014,28.28,1
Both sexes,23 Jaén,Employment rate,2014,36.84,4
Both sexes,23 Jaén,Employment rate,2014,34.74,3
Both sexes,23 Jaén,Employment rate,2014,34.38,2
Both sexes,23 Jaén,Employment rate,2014,39.64,1
Both sexes,24 León,Activity rate,2014,51.06,4
Both sexes,24 León,Activity rate,2014,51.62,3
Both sexes,24 León,Activity rate,2014,51.88,2
Both sexes,24 León,Activity rate,2014,50.65,1
Both sexes,24 León,Unemployment rate,2014,22.65,4
Both sexes,24 León,Unemployment rate,2014,22.48,3
Both sexes,24 León,Unemployment rate,2014,25.71,2
Both sexes,24 León,Unemployment rate,2014,26.48,1
Both sexes,24 León,Employment rate,2014,39.49,4
Both sexes,24 León,Employment rate,2014,40.01,3
Both sexes,24 León,Employment rate,2014,38.54,2
Both sexes,24 León,Employment rate,2014,37.24,1
Both sexes,25 Lleida,Activity rate,2014,62.27,4
Both sexes,25 Lleida,Activity rate,2014,60.76,3
Both sexes,25 Lleida,Activity rate,2014,61.22,2
Both sexes,25 Lleida,Activity rate,2014,59.68,1
Both sexes,25 Lleida,Unemployment rate,2014,14.46,4
Both sexes,25 Lleida,Unemployment rate,2014,13.52,3
Both sexes,25 Lleida,Unemployment rate,2014,15.81,2
Both sexes,25 Lleida,Unemployment rate,2014,16.39,1
Both sexes,25 Lleida,Employment rate,2014,53.26,4
Both sexes,25 Lleida,Employment rate,2014,52.54,3
Both sexes,25 Lleida,Employment rate,2014,51.54,2
Both sexes,25 Lleida,Employment rate,2014,49.9,1
Both sexes,27 Lugo,Activity rate,2014,50.41,4
Both sexes,27 Lugo,Activity rate,2014,51.08,3
Both sexes,27 Lugo,Activity rate,2014,51.55,2
Both sexes,27 Lugo,Activity rate,2014,52.7,1
Both sexes,27 Lugo,Unemployment rate,2014,16.24,4
Both sexes,27 Lugo,Unemployment rate,2014,17.04,3
Both sexes,27 Lugo,Unemployment rate,2014,20.65,2
Both sexes,27 Lugo,Unemployment rate,2014,21.86,1
Both sexes,27 Lugo,Employment rate,2014,42.22,4
Both sexes,27 Lugo,Employment rate,2014,42.38,3
Both sexes,27 Lugo,Employment rate,2014,40.9,2
Both sexes,27 Lugo,Employment rate,2014,41.18,1
Both sexes,28 Madrid,Activity rate,2014,64.82,4
Both sexes,28 Madrid,Activity rate,2014,63.65,3
Both sexes,28 Madrid,Activity rate,2014,63.5,2
Both sexes,28 Madrid,Activity rate,2014,63.47,1
Both sexes,28 Madrid,Unemployment rate,2014,18,4
Both sexes,28 Madrid,Unemployment rate,2014,17.53,3
Both sexes,28 Madrid,Unemployment rate,2014,19.03,2
Both sexes,28 Madrid,Unemployment rate,2014,20.43,1
Both sexes,28 Madrid,Employment rate,2014,53.15,4
Both sexes,28 Madrid,Employment rate,2014,52.5,3
Both sexes,28 Madrid,Employment rate,2014,51.42,2
Both sexes,28 Madrid,Employment rate,2014,50.5,1
Both sexes,29 Málaga,Activity rate,2014,60.8,4
Both sexes,29 Málaga,Activity rate,2014,59.84,3
Both sexes,29 Málaga,Activity rate,2014,59.33,2
Both sexes,29 Málaga,Activity rate,2014,58.81,1
Both sexes,29 Málaga,Unemployment rate,2014,30.86,4
Both sexes,29 Málaga,Unemployment rate,2014,30.44,3
Both sexes,29 Málaga,Unemployment rate,2014,32.69,2
Both sexes,29 Málaga,Unemployment rate,2014,36.52,1
Both sexes,29 Málaga,Employment rate,2014,42.04,4
Both sexes,29 Málaga,Employment rate,2014,41.62,3
Both sexes,29 Málaga,Employment rate,2014,39.93,2
Both sexes,29 Málaga,Employment rate,2014,37.33,1
Both sexes,30 Murcia,Activity rate,2014,61.08,4
Both sexes,30 Murcia,Activity rate,2014,60.85,3
Both sexes,30 Murcia,Activity rate,2014,61.19,2
Both sexes,30 Murcia,Activity rate,2014,61.22,1
Both sexes,30 Murcia,Unemployment rate,2014,27.26,4
Both sexes,30 Murcia,Unemployment rate,2014,26.25,3
Both sexes,30 Murcia,Unemployment rate,2014,25.12,2
Both sexes,30 Murcia,Unemployment rate,2014,27.71,1
Both sexes,30 Murcia,Employment rate,2014,44.43,4
Both sexes,30 Murcia,Employment rate,2014,44.88,3
Both sexes,30 Murcia,Employment rate,2014,45.82,2
Both sexes,30 Murcia,Employment rate,2014,44.25,1
Both sexes,31 Navarra,Activity rate,2014,59.55,4
Both sexes,31 Navarra,Activity rate,2014,59.33,3
Both sexes,31 Navarra,Activity rate,2014,59.75,2
Both sexes,31 Navarra,Activity rate,2014,60.38,1
Both sexes,31 Navarra,Unemployment rate,2014,14.92,4
Both sexes,31 Navarra,Unemployment rate,2014,14.92,3
Both sexes,31 Navarra,Unemployment rate,2014,15.88,2
Both sexes,31 Navarra,Unemployment rate,2014,17.12,1
Both sexes,31 Navarra,Employment rate,2014,50.66,4
Both sexes,31 Navarra,Employment rate,2014,50.48,3
Both sexes,31 Navarra,Employment rate,2014,50.26,2
Both sexes,31 Navarra,Employment rate,2014,50.05,1
Both sexes,32 Ourense,Activity rate,2014,48.16,4
Both sexes,32 Ourense,Activity rate,2014,47.09,3
Both sexes,32 Ourense,Activity rate,2014,46.99,2
Both sexes,32 Ourense,Activity rate,2014,47.03,1
Both sexes,32 Ourense,Unemployment rate,2014,20.59,4
Both sexes,32 Ourense,Unemployment rate,2014,20.12,3
Both sexes,32 Ourense,Unemployment rate,2014,22.61,2
Both sexes,32 Ourense,Unemployment rate,2014,22.06,1
Both sexes,32 Ourense,Employment rate,2014,38.25,4
Both sexes,32 Ourense,Employment rate,2014,37.62,3
Both sexes,32 Ourense,Employment rate,2014,36.36,2
Both sexes,32 Ourense,Employment rate,2014,36.65,1
Both sexes,34 Palencia,Activity rate,2014,54.06,4
Both sexes,34 Palencia,Activity rate,2014,54.2,3
Both sexes,34 Palencia,Activity rate,2014,52.86,2
Both sexes,34 Palencia,Activity rate,2014,53,1
Both sexes,34 Palencia,Unemployment rate,2014,23.22,4
Both sexes,34 Palencia,Unemployment rate,2014,21.63,3
Both sexes,34 Palencia,Unemployment rate,2014,21.14,2
Both sexes,34 Palencia,Unemployment rate,2014,23.26,1
Both sexes,34 Palencia,Employment rate,2014,41.5,4
Both sexes,34 Palencia,Employment rate,2014,42.47,3
Both sexes,34 Palencia,Employment rate,2014,41.69,2
Both sexes,34 Palencia,Employment rate,2014,40.67,1
Both sexes,35 Palmas. Las,Activity rate,2014,62.18,4
Both sexes,35 Palmas. Las,Activity rate,2014,61.5,3
Both sexes,35 Palmas. Las,Activity rate,2014,62.42,2
Both sexes,35 Palmas. Las,Activity rate,2014,62.89,1
Both sexes,35 Palmas. Las,Unemployment rate,2014,32.7,4
Both sexes,35 Palmas. Las,Unemployment rate,2014,35.22,3
Both sexes,35 Palmas. Las,Unemployment rate,2014,32.59,2
Both sexes,35 Palmas. Las,Unemployment rate,2014,31.98,1
Both sexes,35 Palmas. Las,Employment rate,2014,41.85,4
Both sexes,35 Palmas. Las,Employment rate,2014,39.84,3
Both sexes,35 Palmas. Las,Employment rate,2014,42.08,2
Both sexes,35 Palmas. Las,Employment rate,2014,42.78,1
Both sexes,36 Pontevedra,Activity rate,2014,55.16,4
Both sexes,36 Pontevedra,Activity rate,2014,55.29,3
Both sexes,36 Pontevedra,Activity rate,2014,55.18,2
Both sexes,36 Pontevedra,Activity rate,2014,55.69,1
Both sexes,36 Pontevedra,Unemployment rate,2014,25.46,4
Both sexes,36 Pontevedra,Unemployment rate,2014,23.23,3
Both sexes,36 Pontevedra,Unemployment rate,2014,24.33,2
Both sexes,36 Pontevedra,Unemployment rate,2014,25.81,1
Both sexes,36 Pontevedra,Employment rate,2014,41.12,4
Both sexes,36 Pontevedra,Employment rate,2014,42.45,3
Both sexes,36 Pontevedra,Employment rate,2014,41.75,2
Both sexes,36 Pontevedra,Employment rate,2014,41.32,1
Both sexes,26 Rioja. La,Activity rate,2014,59.19,4
Both sexes,26 Rioja. La,Activity rate,2014,61.37,3
Both sexes,26 Rioja. La,Activity rate,2014,60.5,2
Both sexes,26 Rioja. La,Activity rate,2014,60.05,1
Both sexes,26 Rioja. La,Unemployment rate,2014,17.17,4
Both sexes,26 Rioja. La,Unemployment rate,2014,18.23,3
Both sexes,26 Rioja. La,Unemployment rate,2014,17.66,2
Both sexes,26 Rioja. La,Unemployment rate,2014,19.58,1
Both sexes,26 Rioja. La,Employment rate,2014,49.03,4
Both sexes,26 Rioja. La,Employment rate,2014,50.18,3
Both sexes,26 Rioja. La,Employment rate,2014,49.81,2
Both sexes,26 Rioja. La,Employment rate,2014,48.29,1
Both sexes,37 Salamanca,Activity rate,2014,53.74,4
Both sexes,37 Salamanca,Activity rate,2014,54.19,3
Both sexes,37 Salamanca,Activity rate,2014,53.94,2
Both sexes,37 Salamanca,Activity rate,2014,53.43,1
